NormalizedPercentage	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
taxid:643648|Syntrophothermus_lipocalidus_DSM_12680	0	0	0	0	0	0	0	0	0	0	0	0.00121918047492	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:644042|Lactobacillus_plantarum_JDM1	0	0	0	0	0	0	0	0	0	0	0	0	0.00509784787793	0	0	0	0	0	0	0	0	0	0	0	0
taxid:644282|Desulfarculus_baarsii_DSM_2075	0	0	0	0.000872839704769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00729296699562	0	0	0	0.000270969744657	0	0
taxid:644352|Gaeumannomyces_graminis	0	0	0	0	0	0	9.50227002264e-06	3.45268220522e-05	0	0	0	6.70070844307e-05	0	0	0	0	0	0	0	0	0	0	1.13162295244e-05	0	0
taxid:644358|Magnaporthe_poae_ATCC_64411	0	0	0.000190236280712	0	0	3.070359846e-05	0	0	0	0	0	0	0	0	0	0	0	9.04732803055e-05	0	0.000123138090996	0.000167174994782	6.47176071628e-05	0	0	0
taxid:644651|Erwinia_pyrifoliae_DSM_12163	0	0	0	0	0.00807827946907	0	0	0.0178100513287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:64471|Synechococcus_sp._CC9311	0	0	0	0	0	0	0	0	0	0	0	0	0.00096209995881	0	0	0	0	0	0	0	0	0	0	0	0
taxid:644966|Thermaerobacter_marianensis_DSM_12885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000522336567213	0	0
taxid:645127|Corynebacterium_kroppenstedtii_DSM_44385	0.000215661496852	0.0184784307622	0.00616421562914	0	0	0	0.000509932545302	0.000617619095518	0.00623638609314	0.0078096284386	0.00241193817093	0.00359588740749	0.00102499102643	0.0256009663384	0.00582358496852	0.00369015496625	0.00355945301128	0.00146580033627	0.0108963061724	0.00798007343515	0.0040627215473	0.00262130128425	0.000809703184728	0	0.000716682785192
taxid:645462|Clostridium_difficile_CD196	0	0	0	0.0124201931584	0.0296272510078	0	0	0.0444841103365	0	0	0	0	0.000610125093461	0.0482566903786	0	0	0	0	0	0	0	0	0.00771160283001	0	0
taxid:645463|Clostridium_difficile_R20291	0	0.224571312658	0	0	0.000351486379467	0.0014519783993	0	0	0	0	0	0.011195698803	0	0	0	0	0	0	0	0	0	0.00581496265907	0.000118171364283	0	0
taxid:645991|Syntrophobotulus_glycolicus_DSM_8271	0	0	0	0.000468316939859	0	0.000357276192402	0.000854574314911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:646529|Desulfosporosinus_acidiphilus_SJ4	0	0	0	0	4.91933863025e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.92342789816e-05	0	0
taxid:648757|Rhodomicrobium_vannielii_ATCC_17100	0	0.00102386683366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:648999|Micromonospora_sp._L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000784567348561	0
taxid:649349|Leadbetterella_byssophila_DSM_17132	0	0	0	0	0	0	0	0	0	0	0.00290741103458	0	0	0	0	0	0	0	0	0.00120242269484	0.00081621781737	0	0	0	0
taxid:649639|Bacillus_cellulosilyticus_DSM_2522	0	0	0	0.0102234858617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:650150|Erysipelothrix_rhusiopathiae_str._Fujisawa	0	0	0.164497170452	0.00624631074719	0.0976397043148	0.123897100852	0	0	0	0	0	0.0803760961012	0	0	0	0	0	0	0	0	0	0	0.189759018751	0	0
taxid:651182|Desulfobacula_toluolica_Tol2	0	0	0	0	0	0	0	0	0	0	0	0	0.000241246439039	0	0	0	0	0	0	0	0	0	0	0	0
taxid:651580|Human_adenovirus_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0784402075686	0
taxid:652103|Rhodopseudomonas_palustris_DX-1	0	0.00608466717337	0	0.00147612790709	0	0	0	0.000279637334534	0	0	0	0.000542699309446	0.000232040881371	0	0.00263672511075	0	0	0	0	0	0.000613154954073	0	9.16516514727e-05	0	0
taxid:653733|Desulfurispirillum_indicum_S5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000438045406551	0	0	0
taxid:65393|Cyanothece_sp._PCC_7424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000547212945835	0	0	0	0	0	0	0
taxid:655815|Zunongwangia_profunda_SM-A87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00748084121731	0	0	0	0	0	0	0	0	0	0
taxid:655816|Bacillus_subtilis_subsp._spizizenii_str._W23	0	0	0	0	6.09614812707e-05	0	0	0.000375202194365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:655817|Escherichia_coli_ABU_83972	0	0	0	0	0.00167421071899	0.000237123706654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:656519|Halanaerobium_hydrogeniformans	0	0	0	0	0	0	0	0	0	0	0	0.0123457603332	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660027|Fusarium_oxysporum_Fo47	2.65622352564e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660028|Fusarium_oxysporum_MN25	2.71232341183e-06	0	0	0	0	0	0	3.10705945534e-05	0.000156867092667	0.000392879366246	0	6.02994955459e-05	0	0.000214651514461	0	0	0	0	0	0	0	0	0	0	0
taxid:660031|Fusarium_oxysporum_PHW808	2.46233292664e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660032|Fusarium_oxysporum_CL57	2.67265505559e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660033|Fusarium_oxysporum_PHW815	2.4658304016e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660034|Fusarium_oxysporum_II5	2.83371948069e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:661410|Methylobacterium_extorquens_DM4	0	0.00201357691289	0	0.00521055650563	0	0.00059626535905	0.00122247094997	0	0.0585565421658	0.0265230744294	0	0.00909940505039	0.00163815360199	0.0119337714097	0.00232683175918	0	0.000711095343911	0.000585665151878	0.00145121784358	0.0119567382527	0	0.000418939681419	0	0.00133802473029	0.000572705738771
taxid:662755|Corynebacterium_resistens_DSM_45100	5.07130263494e-05	0	0	0	0	0	0	0	0.0439947812033	0	0	0	0.000482055421944	0	0	0	0	0	0	0	0	0	0	0	0
taxid:663202|Trichophyton_verrucosum_HKI_0517	0	0	0	0	0	0.000323982570516	0	0.000201126181506	0	0	0	0.000130110237243	0	0	0	0	0	0	0	0	0.000147001728495	0.000113816065966	0	0	7.77953450506e-05
taxid:663278|Ethanoligenens_harbinense_YUAN-3	0	0	0	0.298025934481	0.223124654932	0.0987124155004	0.000276477419123	0.000502295063641	0	0	0	0.000974816844935	0.111702542073	0	0	0	0	0	0	0	0	0	0.0385229829612	0	0
taxid:663331|Arthroderma_benhamiae_CBS_112371	0	0.000739786190141	0.000678659056551	0	3.31440776666e-05	0.00027383413781	3.74278860356e-05	0.000271990999595	0.00240311672225	0.000429906689433	0	0.000395894904113	0.000225696012216	0.00187905255184	4.93197527629e-05	0.00243764063939	0.000293912701284	0.000645518413473	0.00199941006603	0.000658934092495	0.000298194497425	0	2.22863877781e-05	0.000860280712196	0
taxid:663917|Geobacter_sulfurreducens_KN400	0	0	0	0	0	0.000983083687809	0	0.000406861122015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:663951|Staphylococcus_aureus_subsp._aureus_TW20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00500458908072	0	0	0
taxid:666681|Methylotenera_versatilis_301	4.31130440747e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000358214472624	0	0	0	0	0	0	0	0	0	0
taxid:66692|Bacillus_clausii_KSM-K16	0	0	0	0.000370697352076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:667015|Bacteroides_salanitronis_DSM_18170	0	0	0	0.00407313577719	0.00136766191297	0	0	0	0	0	0	0	0	0	0.00585101962278	0	0	0	0	0.00113293123652	0	0.00267945273081	0.0198869697792	0	0.000813979791661
taxid:667725|Sphaeroforma_arctica_JP610	0	0.000101378742677	0.000248005357138	5.24677914018e-05	4.03732858169e-06	4.00273642492e-05	1.36774366356e-05	3.72730742014e-05	0.000376363495373	0.000235654032064	9.70396922274e-05	0	0.000103096355184	0.000343335209853	1.80231336778e-05	0	3.58019360607e-05	5.89736566273e-05	7.30653194271e-05	8.02657256551e-05	0.000217941047471	1.0546301432e-05	2.0360531208e-05	0.000112277198484	2.88343531099e-05
taxid:668336|Aggregatibacter_actinomycetemcomitans_D11S-1	0	0	0	0	0	0	0	0.000699401291432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:669261|Mannheimia_haemolytica_serotype_A2_str._OVINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384671594026	0	0.000191663279855	0	0
taxid:671143|Candidatus_Methylomirabilis_oxyfera	0	0	0	0.000579556192729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:675635|Pseudonocardia_dioxanivorans_CB1190	0	0	0	0	0	0.00196293041591	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00393620807163	0	0	0	0.000734138864088	0
taxid:675812|Grimontia_hollisae_CIP_101886	0	0	0	0	0	0.00243259917153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:67593|Phytophthora_sojae	0	0	0	0	0	2.94702880621e-05	5.03503047432e-06	0	9.23663168332e-05	0	0	7.10109713363e-05	4.55430330086e-05	0.000126390879415	0	0	5.27186033197e-05	0	0.000107589198103	0	0.000240689796968	1.55295032296e-05	1.19924103134e-05	9.91973799183e-05	0
taxid:679935|Alistipes_finegoldii_DSM_17242	0	1.51566566873	0.00201950483864	0.685727641247	0.0383990760909	0.0948492319005	0.00523463500899	0.000404685632974	0.00204314914475	0.0102342833986	0	0.0636160823368	0.0910031509591	0.265598602101	0.00117409740144	0	0.011078321008	0	0.0214189227266	0	0	0	0.175080129338	0.0102398460263	0.000469595627259
taxid:680198|Streptomyces_scabiei_87.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000858167859593	0	0	0	0	0	0	0.00242214316696	0
taxid:680646|Rothia_mucilaginosa_DY-18	0	0	0	0	0.000216844272518	0	0.000918266168194	0.0206866188357	0	0.00843796025267	0.0182419522321	0.00259013219012	0	0.00922023960944	0.0532410795278	0	0.0240364532597	0	0	0.0711324782806	0	0.00793016228849	0.034119099311	0.00120607807529	0
taxid:681288|Staphylococcus_aureus_subsp._aureus_ED98	0	0	0	0	0	0	0	0	0	0	0	0.00102994462033	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:682795|Granulicella_mallensis_MP5ACTX8	0	0	0	0	0	0	0	0	0	0	0	0	0.000201035766246	0	0	0	0	0	0	0	0	0	0	0	0
taxid:684738|Lactococcus_lactis_subsp._lactis_KF147	0.000150156682121	0	0	0	0	0	0	0	0	0	0	0	0.0228371597494	0.00396110078945	0	0	0	0	0	0	0	0	0	0	0
taxid:685038|Escherichia_coli_O83:H1_str._NRG_857C	0	0	0.0431383052401	0	0.0041633811353	0	0	0.0870616802368	0	0	0	0	0	0	0	0.00922299195961	0	0	0	0	0	0	0	0	0
taxid:685727|Rhodococcus_equi_103S	0	0	0	0.000632710609945	0	0.00434422026061	0	0	0	0	0	0	0.000248648384194	0	0	0	0	0	0	0	0.000657039344488	0	0	0	0
taxid:686990|Treponema_pallidum_subsp._pallidum_Mexico_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224979411139	0	0	0	0	0	0	0	0	0	0
taxid:688245|Comamonas_testosteroni_CNB-2	0	0	0	0	9.13842229707e-05	0	0	0	0.0014198202633	0.00177799586817	0.00658942914263	0	0	0	0	0	0	0	0	0.0163512053567	0	0	0	0.000508274931464	0
taxid:688270|Cellulophaga_algicola_DSM_14237	0	0.000840831597855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:690566|Sphingobium_chlorophenolicum_L-1	0	0.0116840322456	0.0577155533308	0.00418637170619	5.36893132955e-05	0.00532292989308	0	0.00330443876076	0.00166832244038	0.0355161834225	0.0387136766256	0.00384780516498	0.0120647891618	0	0.0124631379024	0.0098716921094	0.0123786594017	0.000784245092461	0.00388655691147	0.00106739186677	0.00652101658732	0.00589037878631	0.000758125123323	0.0179170525164	0
taxid:690850|Desulfovibrio_africanus_str._Walvis_Bay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106121417663	0	0
taxid:691883|Fonticula_alba_ATCC_38817_(V2)	0	0.000525334959741	0.000481927525686	0	7.84539413266e-06	3.88908708162e-05	3.98672831402e-05	0	0.000487569919664	0.0048845467276	0.00037713781112	0.00121823786013	8.01353195501e-05	0.000667173846868	7.00456177134e-05	0.000288501791514	0	0	0.000283963128953	0.000311946991862	0	0	1.58259491488e-05	0.000174542914978	0.000112062647431
taxid:693216|Cronobacter_turicensis_str._z3032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00389916762482	0	0	0	0	0.000646166131664	0	0
taxid:693746|Oscillibacter_valericigenes_Sjm18-20	0	0.000919398165148	0.00674744027039	1.97349445247	1.19514592849	1.52489718029	0.00930299327159	0.0405632918209	0	0	0.00132007133781	0.00459212922687	0.414006973045	0	0.0154461000781	0.0383733253916	0.0155849165791	0	0.18288458508	0	0.000741185703229	0.125389047622	0.304116116329	0.0366564835167	0.0121596170447
taxid:693973|Shewanella_baltica_OS678	0	0	0	0	0	0	0	0.000562957145799	0	0	0	0.00109254529543	0	0.00388919509456	0	0	0	0	0	0	0	0	0	0	0
taxid:693974|Shewanella_baltica_BA175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000337266216924
taxid:693977|Deinococcus_proteolyticus_MRP	0	0.00142380158203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:693978|Riemerella_anatipestifer_ATCC_11845_=_DSM_15868	0	0	0	0.00554071574017	0	0.00338158311921	0.000481455933424	0	0	0	0.0109307816885	0	0	0	0.0274072765814	0	0	0	0	0	0	0.0314809525059	0	0.000632358531365	0
taxid:693979|Bacteroides_helcogenes_P_36-108	0	0.11923077787	0.0339451957921	0.0139638629711	0.0213058231372	0.0161316062785	0	0	0	0	0	0.0821411614015	0.0200691060479	0.00261073682155	0.0137048742401	0	0	0	0.120007887032	0.00976550866733	0	0.0298323778292	0.00359188017579	0	0.000438515510377
taxid:694427|Paludibacter_propionicigenes_WB4	0	0.00111525632963	0.00613862885168	0.0415578504336	0.00173215399332	0.0125495932335	0.000112847975164	0.00451040661122	0.0144911660749	0.00518480785859	0	0.00159153839696	0.00646466409006	0.00283274448763	0	0.00734967532151	0.0011815594103	0	0.00482270096172	0.00132449154861	0	0	0.00430049185394	0.000741089421566	0.00475805291634
taxid:694569|Aggregatibacter_actinomycetemcomitans_D7S-1	0	0	0	0	0	0	0	0	0.0165209311683	0	0	0	0	0	0.000474688360464	0	0	0	0	0	0	0	0.00300300054144	0	0
taxid:695560|Lactobacillus_amylovorus_GRL_1112	0	0	0.0319145405276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:695562|Lactobacillus_amylovorus_GRL1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158416263019	0	0	0	0	0	0	0	0	0	0	0
taxid:696127|Candidatus_Midichloria_mitochondrii_IricVA	0	0	0	0	0	0	0	0	0	0	0.00498553723679	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:696281|Desulfotomaculum_ruminis_DSM_2154	0	0	0	0	0.000618624915504	0.00429327141149	0	0	0	0	0	0	0	0	0	0	0	0	0.0179128455432	0	0	0	0.000124790753523	0	0
taxid:696406|Escherichia_coli_UMNK88	0	0.0137812959237	0	0	0.0100522411113	0	0	0	0	0	0	0	0	0	0	0.0924137627857	0	0.000632905504092	0	0	0	0	0	0.00433785353472	0
taxid:696748|Actinobacillus_suis_H91-0380	0	0	0	0	0	0	0	0	0	0	0	0	0.00403704257395	0	0	0	0	0	0	0	0.00133345719049	0	0	0	0
taxid:696749|Acinetobacter_baumannii_1656-2	0	0	0	0	0	0	0.00351486055082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:697281|Mahella_australiensis_50-1_BON	0	0	0	0	0.000156591382218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:697283|Streptococcus_pneumoniae_gamPNI0373	0	0	0.087683152274	0	0	0.00117931776256	0.00141041397445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:697329|Ruminococcus_albus_7	0	0.000917046381266	0.14974651806	1.0262261801	1.26439967957	1.50225904963	0	0.0475399507301	0	0	0	0.119744291716	0.445961414473	0	0.0031791375302	0	0.00777252549164	0	0	0	0	0.00257577749863	0.176809150845	0.0335158245511	0
taxid:698737|Staphylococcus_lugdunensis_HKU09-01	0	0	0	0	0	0.00366284172587	0	0.00511620140361	0	0	0	0	0	0	0	0	0	0	0	0.00367249573637	0.00124646535163	0	0.00149052838564	0	0.00395788007868
taxid:698758|Amphibacillus_xylanus_NBRC_15112	0	0	0	0	9.55572807318e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:698936|Sinorhizobium_meliloti_BL225C	0	0.00235587235536	0	0	0	0	0.000119190278496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:698964|Corynebacterium_diphtheriae_PW8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00654677237517	0.000506883751738	0	0	0
taxid:698972|Corynebacterium_diphtheriae_INCA_402	0	0	0	0	0	0	0	0.000617047392007	0	0	0	0	0	0	0.000447553409665	0	0	0	0	0	0.00541194781359	0	0	0	0
taxid:698973|Corynebacterium_diphtheriae_BH8	0	0	0	0	0	0	0	0.000607998922314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:699033|Clostridium_difficile_2007855	0	0	0	0	5.87418439483e-05	0	0	0	0	0	0.026826035212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:699034|Clostridium_difficile_BI1	0	0	0	0	0	0	0	0	0	0	0	0.00985332910632	0.0109537184574	0	0	0	0	0	0	0	0	0	0.00610148355524	0.000611751747606	0
taxid:699035|Clostridium_difficile_M120	0	0	0	0.0090655704514	0.0465258133374	0.000902096018604	0	0.0168004526248	0.0169641952246	0	0.0320757341256	0	0.000309797437455	0	0.00162474821298	0	0.00107582348841	0.000886058855717	0	0	0	0.000950727254839	0.000244727968597	0.0317142124125	0.00909775047102
taxid:699036|Clostridium_difficile_CF5	0	0	0	0	0.00129864310949	0	0.00419949476875	0	0	0	0	0.0451254018436	0.000904414674863	0	0	0	0	0	0	0	0	0	0	0	0
taxid:699246|Clostridiales_genomosp._BVAB3_str._UPII9-5	0	0	0	0.000881578731699	0.000135672682818	0.000672551141668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00492628935797	0	0
taxid:700015|Coriobacterium_glomerans_PW2	0	0	0	0.0135737875893	0.000232107860342	0.000575297853707	0.00393161033122	0	0	0	0	0	0.0521580967598	0	0	0	0	0	0	0	0	0	0	0	0
taxid:700598|Niastella_koreensis_GR20-10	0	0	0	0.000176609408009	2.71797303335e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:701177|Escherichia_coli_O55:H7_CB9615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00263438394144	0	0
taxid:702113|Novosphingobium_sp._PP1Y	0	0.0262988473771	0.0283833216029	0.00600475011645	0.000277234645751	0.00274859276956	0.000156533345575	0.00199069236536	0.0258440694638	0.00359596757979	0.0199905190926	0.0204207622964	0.0080233249255	0.00785869611152	0.000206268286046	0.00339828654522	0.00163896115301	0.00539945840355	0.0100344757868	0.00275583712939	0	0	0.000186415168431	0.00925179966441	0.00263999044851
taxid:702459|Bifidobacterium_bifidum_PRL2010	0	1.9357515458	0	0.242053702252	0.000110867374002	0.00769422173828	0	0.209484548449	0.0103351588948	0	0	0	0	0.872106937115	0	0	0	0.00485835198693	0	0	0	0	0	0	0
taxid:703613|Bifidobacterium_animalis_subsp._animalis_ATCC_25527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171447876664	0	0.00179390815541	0	0
taxid:706191|Pantoea_ananatis_LMG_20103	0	0	0	0	0	0	0.00106111506918	0	0	0	0	0	0	0	0.000932173635017	0	0.00138878266711	0	0	0	0	0	0	0	0
taxid:706194|Candidatus_Sulcia_muelleri_CARI	0	0	0	0.0230794953311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:707235|Mycobacterium_tuberculosis_CTRI-2	0	0	0	0	0	0	0	0	0	0	0	0	0.00028509013174	0	0	0	0	0	0	0	0	0	0	0	0
taxid:707241|Sinorhizobium_meliloti_SM11	0	0.000572962493165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:709991|Odoribacter_splanchnicus_DSM_220712	0	0	0.00171694427349	0.653823349034	0.0187827209721	0.00886751862121	0.00672292393712	0.000344055962039	0	0	0.0174669829339	0.0948159820343	0.0773691332249	0	0.00224593894778	0	0.00594857431877	0.0179641168275	0	0	0.00528083035006	0	0.0642760359172	0.000621837189988	0.0183650949243
taxid:710421|Mycobacterium_chubuense_NBB4	0	0.00129608239866	0	0	0	0	0	0	0	0	0	0	0	0	0.000172813346111	0	0	0	0	0	0	0	0	0	0
taxid:710685|Mycobacterium_rhodesiae_NBB3	0	0	0	0	0	0	0	0	0	0	0.000919853498464	0	0	0.00162726244633	0	0	0.000339371811486	0	0	0	0.000516473801528	0.000799759524819	0	0.000425716823508	0
taxid:710696|Intrasporangium_calvum_DSM_43043	0	0	0	0	0	0	0.00051672736815	0.000375509301401	0	0	0	0	0	0	0	0	0	0	0.00220829976941	0	0	0	0	0	0
taxid:712898|Pantoea_vagans_C9-1	0	0.0084083417797	0.00308543056111	0	0	0	0	0	0	0	0	0	0.00025652401117	0.0149499969071	0.00403605916328	0	0.000445411296529	0.000733690290236	0	0.007988676561	0	0.000787238173895	0.00020264402658	0	0.00035872771186
taxid:712938|Lactobacillus_fermentum_CECT_5716	0	0.0997997879774	0	0	0.00198722397718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:712961|Lactobacillus_salivarius_CECT_5713	0	0	0	0.00522814307111	0.00620689633913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00718782385869	0	0
taxid:714313|Lactobacillus_sanfranciscensis_TMW_1.1304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050401938327	0	0
taxid:714962|Escherichia_coli_IHE3034	0	0	0	0.0018739005083	0.0290311022888	0	0	0	0	0	0	0	0	0	0	0.00707001486149	0	0	0	0	0	0	0.355252425659	0	0
taxid:716541|Enterobacter_cloacae_subsp._cloacae_ATCC_13047	0	0.0293654683176	0	0.00398944168841	0	0	7.42841253473e-05	0.00647793364169	0	0	0	0	0	0	0.000195772461894	0	0.00155556370795	0.0288264969236	0	0	0.000591834585675	0.000229113919046	8.84647784633e-05	0	0
taxid:717774|Marinomonas_mediterranea_MMB-1	0	0	0	0.000340590511694	0	0	0	0	0	0	0	0	0	0	0	0.00192751426933	0	0	0	0	0	0	0.000105735020396	0	0
taxid:717785|Hyphomicrobium_sp._MC1	0	0	0	0	0	0	0	0	0	0	0	0	0.00131788617084	0	0	0	0.000457658045618	0.00150772675473	0	0	0.00139297597868	0	0	0.00114819630175	0
taxid:718251|Edwardsiella_tarda_FL6-60	0	0	0	0	0	0	0	0	0	0	0.00158269104851	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:720554|Clostridium_clariflavum_DSM_19732	0	0	0	0.163202281831	0.00245649502823	0.00720693671867	0	0	0	0	0	0.0233538448217	0	0	0.00850432039619	0	0	0	0	0	0	0	0.0256867125486	0	0
taxid:741091|Rahnella_sp._Y9602	2.34974050481e-05	0	0	0	0	0.00325193829497	0	0	0	0	0	0	0	0	0	0	0	0.00255530113432	0	0	0	0	0	0	0
taxid:741093|Escherichia_coli_Xuzhou21	0	0	0	0	0.00680956339779	0	0	0.00164357280108	0.00138299299062	0.11949959877	0	0	0.0186389266915	0	0.0468895481076	0.0998369764032	0	0	0	0	0.00240255187918	0	0	0	0.000317865909396
taxid:742013|Delftia_sp._Cs1-4	0	0	0.034966534597	0.00143177201918	0.00029379467243	0.0304020802941	0.00261266567203	0.000226028804359	0.0296701279655	0.0114322953501	0.0185365342543	0	0	0.0109306558517	0.000655767860839	0	0.000325661444954	0.00858297548998	0	0.0255539484051	0.00693852106484	0	7.40813569632e-05	0.00939591821544	0.000262282941407
taxid:743299|Acidithiobacillus_ferrivorans_SS3	0	0	0	0	0	0	0	0	0	0	0	0	0.000390944892464	0	0	0	0	0	0	0	0	0.000399919344566	0	0	0
taxid:743525|Thermus_scotoductus_SA-01	0	0	0	0	0	0	0	0.00064164480996	0.00323949243037	0	0	0	0	0	0	0	0	0	0.00754678555547	0	0	0.00326792557403	0.00294420375682	0.0011596910085	0
taxid:743718|Isoptericola_variabilis_225	0	0.0012426253768	0	0	0	0	0	0	0	0.028884722049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:743720|Pseudomonas_fulva_12-X	0	0.00167058509102	0.019923121463	0.00291801997826	0.000698562222803	0.000989395550516	0.000929716128199	0.00122842008913	0.00310098166328	0.00388326095008	0.00239862507847	0.00834409172569	0.000764500063941	0.00636491439049	0.00289572036308	0.0165140394496	0.00176990301024	0.00218656441259	0.00180602703411	0.00297600978649	0.00606044502363	0.00182478280417	0	0.000555053087747	0.000712726935786
taxid:743721|Pseudoxanthomonas_suwonensis_11-1	0	0.00120217103173	0	0	0	0.00035598984935	0.000121642498794	0	0	0	0	0.000857785473114	0	0	0	0	0	0	0	0.0028554249444	0	0	0	0	0
taxid:743722|Sphingobacterium_sp._21	0	0	0	0	0.000276038992181	0	0	0	0	0	0	0	0	0	0	0	0	0.00288009198078	0	0	0	0	0	0	0
taxid:744872|Treponema_caldaria_DSM_7334	0	0	0	0	0.000227391778917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168190394519	0	0
taxid:745277|Rahnella_aquatilis_ATCC_33071_=_CIP_78.65	2.42104559243e-05	0	0	0	0.000811098700782	0	0	0.000277339072728	0	0	0	0.000538239014125	0	0	0	0	0.00119876725566	0	0	0	0	0	0	0	0.000321823176336
