species	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
Streptomyces coelicolor	0	0	0	0	0	0.00188187103968	0	0.00116825277266	0	0	0.00130350959312	0	0	0	0	0	0	0.000396089091952	0	0	0	0	0	0.000301638230612	0
Streptomyces griseus group	0	0	0	0	0	0	0	0	0.0017855536172	0.00782597250191	0	0	0	0	0.000256517477869	0	0.000254778733412	0	0	0	0	0	0	0	0
Streptomyces hygroscopicus	0	0	0	0	0	0	0	0	0	0	0	0	0.000120764082547	0	0	0	0	0	0	0	0	0	0	0	0.000168878627811
Streptomyces pratensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000356746463676	0
Streptomyces scabiei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000858167859593	0	0	0	0	0	0	0.00242214316696	0
Streptomyces sp. Mg1	0	0	0	0	0	0	0	0	0	0.0040337830722	0	0	0	0	0.000154254546168	0	0	0.000504737677783	0	0	0	0	0	0.000384378623757	0
Streptomyces sp. SirexAA-E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000446906456987	0	0	0	0
Streptosporangium roseum	0	0	0	0	2.36783517844e-05	0	0	0	0	0	0	0	0	0	0	0	0.000629919625903	0	0	0	0	0	0	0.000263395851913	0
Sulfurihydrogenibium azorense	0	0	0	0	0	0.000741765981502	0	0.0018419331533	0	0	0	0	0	0	0.000667990395723	0	0	0	0	0	0	0	0	0	0
Sulfurospirillum barnesii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00279443212313
Sulfurospirillum deleyianum	0	0	0	0	0	0	0	0	0	0	0	0	0.000543705650924	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus sp. CC9311	0	0	0	0	0	0	0	0	0	0	0	0	0.00096209995881	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus sp. PCC 6312	0	0	0	0	6.59946676611e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus sp. PCC 7502	0	0	0	0	6.85131838818e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus sp. RCC307	0	0	0	0.000717076517734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044522731917	0	0
Syntrophobotulus glycolicus	0	0	0	0.000468316939859	0	0.000357276192402	0.000854574314911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophomonas wolfei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00236160999839	0	0
Syntrophothermus lipocalidus	0	0	0	0	0	0	0	0	0	0	0	0.00121918047492	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophus aciditrophicus	0	0	0	0.00150545741205	0.00532877789377	0.000382834818491	0	0.000475322515456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Talaromyces marneffei	0	0.000717480281357	0	5.56989632292e-05	1.71438522726e-05	0	7.25987334213e-05	0.000158273983632	0.000799082863202	0	0.00020603155211	0.00071672150209	0.000131334518409	0.000364479135065	0	0.000630437682348	7.60135186523e-05	0	0	0.000170417606016	0.000231362709672	0	0	0.00019070666808	0
Talaromyces stipitatus	3.69675537686e-05	0.0272978747759	0	0	6.88048331188e-06	0.0017735980018	5.82732942195e-05	0.000550518802697	0.0029932233451	0	0.00198452011854	0.00164370136252	3.51397086962e-05	0	0.000399299260354	0.00126509371511	0.00115927097676	0.000804031184591	0.00074711488177	0.000683951002143	0	0	0	0.000153075752908	0.000540539887957
Tannerella forsythia	0	0	0	0	0	0.00536105960775	0	0.000443747923854	0	0	0	0	0	0	0.000321856795645	0	0	0	0	0	0	0.000376671320923	0.0023270271905	0	0
Taylorella equigenitalis	0	0	0	0	0.00361959558924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tepidanaerobacter acetatoxydans	0	0	0	0.00346850101844	0.000177931106853	0.000882032893925	0	0	0	0	0	0	0.000908722102705	0	0	0	0	0	0	0	0	0	0.000538391430965	0	0
Terriglobus roseus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100629108836
Terriglobus saanensis	0	0	0	0	0	0	0	0	0	0	0	0.000575599701381	0	0	0	0	0	0	0	0	0	0	0	0	0.000344161830219
Tetragenococcus halophilus	0	0	0	0	0	0	0	0	0	0	0	0	0.00048931450635	0	0	0	0	0	0	0	0	0	0	0	0
Thalassiosira pseudonana	0	0.000284387783695	0.000260889359046	0.000938289828354	0.000152894513293	8.4213611543e-05	8.63279177138e-05	0.000470513147796	0	0.000330528501973	0.00714566668221	0.00497152295894	0.000130142714662	0.00361171645123	0.000189594444551	0.00312358367016	0	0.000496298939852	0.00276699957073	0	0.000343894790263	0.000177506992762	0.000479769269323	0.00236220109808	0.000788640115248
Thauera sp. MZ1T	0	0	0	0	0	0.0053213415965	0	0	0.00166782463356	0.00208856387246	0	0.000641109504569	0	0	0	0	0	0	0	0	0	0.000280410531904	0	0	0
Thecamonas trahens	0	0.000859872763005	0.000788823103043	0.000111255139811	1.71218777775e-05	0.000169751761484	0	0.000158071112607	0.00106407816246	0.00133251132216	0	0.000102257547022	0.000174888236818	0.000364011956228	3.82170890672e-05	0.0015740740138	0.000607328693742	0.000750302870155	0.00216903531775	0.000340398339294	0.00138639693377	4.47257339772e-05	1.72693661056e-05	0.000952311128881	0.000427991903342
Theileria annulata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000793427878279	0	0	0	0
Theileria parva	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000727074611804	0	0.000108679850783	0	0
Thermacetogenium phaeum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000505566494084	0	0
Thermaerobacter marianensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000522336567213	0	0
Thermanaerovibrio acidaminovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0656474371354	0	0
Thermincola potens	0	0	0	0	0.000233291807325	0.0142630648992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000941205557585	0	0
Thermoanaerobacter brockii	0	0	0	0	0.0150786437215	0	0	0	0	0	0	0	0.0160435419253	0	0	0	0	0	0	0	0	0	0	0	0
Thermoanaerobacter mathranii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00391531904714	0	0	0	0	0	0	0.00236255046452	0	0
Thermoanaerobacter pseudethanolicus	0	0	0	0.00135045097323	0	0	0	0	0	0	0	0	0	0	0.000463891423015	0	0	0	0	0	0	0	0	0	0
Thermoanaerobacter sp. X513	0	0	0	0	0.000199903192352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00262112713164	0	0
Thermoanaerobacter sp. X514	0	0	0	0	0.000699450756013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoanaerobacterium saccharolyticum	0	0	0	0.000562284978587	0	0.000428963847123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoanaerobacterium thermosaccharolyticum	0	0	0	0.144323422548	0.00722738915494	0	0	0	0	0	0.00847389137925	0.0126334744689	0.00585180911017	0	0	0	0	0	0	0	0	0	0.0101343860202	0	0
Thermoanaerobacterium xylanolyticum	0	0	0.0029756308024	0	0	0.00576310089622	0	0	0	0	0	0	0.00742185637376	0	0	0	0	0	0	0	0	0	0	0	0
Thermobispora bispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116502311716	0	0.000306150224608	0	0	0
Thermodesulfobacterium geofontis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00298671536638	0	0	0	0	0
Thermodesulfobium narugense	0	0	0	0	0.000129305187593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermodesulfovibrio yellowstonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000547004908448	0	0	0	0	0	0	0	0.000494356229431	0	0
Thermomonospora curvata	0	0	0	0	0	0	7.37542975331e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermosediminibacter oceani	0	0	0	0.000699740830021	0	0	0	0	0	0	0	0	0.00109996212489	0	0	0	0	0	0	0	0	0	0.00195508675534	0	0
Thermosinus carboxydivorans	0	0	0	0.00165628895205	0.000509797157228	0.0657057926312	0	0	0	0	0	0	0	0	0.0879975035288	0	0	0	0	0.170609642462	0	0	0.0176538073647	0	0
Thermosynechococcus elongatus	0	0	0	0	0	0.000469242035482	0	0	0	0	0	0	0.000483440710769	0	0	0	0	0	0	0	0	0	0.000763798849052	0	0
Thermotoga naphthophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000968924754266
Thermovirga lienii	0	0	0	0.00398929006279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133753661304	0	0
Thermus aquaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00651838696171	0	0	0	0	0	0	0	0
Thermus oshimai	0	0	0	0	0	0	0	0.000629315213946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000206259220541	0	0
Thermus scotoductus	0	0	0	0	0	0	0	0.00064164480996	0.00323949243037	0	0	0	0	0	0	0	0	0	0.00754678555547	0	0	0.00326792557403	0.00294420375682	0.0011596910085	0
Thermus sp. CCB_US3_UF1	0	0	0	0	0.000108475545282	0	0	0	0	0	0	0.00259140809588	0	0	0	0	0	0	0	0	0	0	0	0.00120667219245	0
Thermus thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135984309928	0.001945666884804	0	0.0367766138227	0	0	0.0021193824579	0.00575464096408	0.00180884551808	0.00172035582355	0	0
Thielavia terrestris	0	0	0.000408607576254	0.000129666979719	0	0	0.00010140574921	0	0	0	0	0.000158907142607	3.39718079468e-05	0	0	0	0	9.7163557979e-05	0	0.000132243851483	8.97685882689e-05	0	0	0.000147988138549	0
Thioalkalivibrio sp. K90mix	0	0	0	0	0.00279663940352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thioalkalivibrio sulfidiphilus	0	0.00118638118034	0	0	0.000708700441784	0.000351314119632	0	0.0013085605305	0.00220219030188	0	0.00340681078395	0.000846518935501	0	0	0	0	0.000628456351511	0	0	0.00140896025877	0	0	0	0.000788351986298	0
Thiobacillus denitrificans	0	0	0.0103667474107	0.000548294951104	0.222006864728	0.0288620747793	0	0.0207737741328	0	0	0	0	0	0	0.00188343990372	0	0.0142171181554	0.00123256410506	0	0	0	0	0	0	0.00180793547501
Thiomonas arsenitoxydans	0	0.00108578648716	0.00996070003482	0	0.000648608875362	0	0	0	0	0	0	0	0	0.00275789126187	0	0.00238515515434	0.00517651900579	0	0.0211286905846	0	0.000875321978601	0.00847147386274	0	0.00216452000764	0.00370585984548
Thiomonas intermedia	0	0	0	0	0	0	0	0	0	0	0.00170461525879	0	0	0	0	0	0	0	0	0.00140996099193	0	0.000370516145138	0.00143062581414	0	0
Tistrella mobilis	0	0.00635553017361	0	0	0.000210919986316	0.000209112806869	0	0.00155778973972	0	0	0.00101391849301	0.00151162114568	0.000646320894163	0	0	0	0	0	0	0	0.000569288848062	0	0	0	0
Tolumonas auensis	0	0	0	0	0	0.00315568976792	0.000718870663473	0.000435340176911	0	0	0	0.000844875788054	0.0003612418868	0.00902265595069	0.000631517070049	0.00260107358645	0.001254472955	0.00103319632171	0.00256015392615	0.00140622537671	0.00286368399225	0.000369534482694	0	0.000786821744624	0.00202066816106
Tremella mesenterica	0	0	0	0	0	4.24982605024e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema caldarium	0	0	0	0	0.000227391778917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168190394519	0	0
Treponema denticola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00848127926389	0	0	0	0	0	0.00116543329541	0	0	0	0
Treponema pallidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2442095507928	0	0	0	0	0	0	0	0	0	0
Treponema primitia	0	0	0	0	0	0.000299799658075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema succinifaciens	0	0	0	0	0	0.000420078772851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017094359571	0	0
Treponema vincentii	0	0	0.0659785102306	0	0	0	0	0.000600969889083	0	0	0	0	0	0	1.80284999012	0.0969483375681	0.00346350055707	0.00142628664156	0.00353419119722	0.00776495396921	0.0105418731831	0	0.00256059684538	0.00434470514484	0.0048815417777
Trichoderma reesei	0	0	0	0	0	0	0	0	0	0	0.000176715495321	0	3.75490133034e-05	0	0	0	6.51976188217e-05	0	0	0	9.92211518569e-05	0	0	0	0
Trichophyton rubrum	0	0	0	0	1.08980449784e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichophyton verrucosum	0	0	0	0	0	0.000323982570516	0	0.000201126181506	0	0	0	0.000130110237243	0	0	0	0	0	0	0	0	0.000147001728495	0.000113816065966	0	0	7.77953450506e-05
Tropheryma whipplei	0	0	0	0.00344101891912	0.000265172284795	0	0	0	0	0	0	0	0	0	0.0035512855393	0	0	0	0	0	0	0	0.00053491297236	0	0
Tsukamurella paurometabola	0	0	0.00168343266887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Turneriella parva	0	0	0	0	0	0	0	0.000342728366846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112329853524	0	0
Unclassified	0	0.00051897206502	0.000816154945578	0.000172665009863	3.54302635706e-05	0.00017563347108	6.75161275656e-05	0.000381612235016	0.000963328875636	0.000517005508629	0.000638691241535	0.000846405257681	0.000203566409513	0.000941561413386	1.97706343333e-05	0.00162861392638	0.000235639483876	0.000905683367744	0.000641197136374	0.000528289144314	0.000478144681472	0.000161964008074	5.36031912594e-05	0.000640449972203	0.000253040769385
Ustilago maydis	0	0	0.000339836802615	0	0	0	0	6.80994018648e-05	0	0	0.000265943116019	0	0	0	0	0.000406880790788	9.81173601954e-05	0	0	0	0.000149320138859	0	0	0	0
Variovorax paradoxus	0	0	0.00115133576402	0	0.0002987479023202	0.005011565506647	0.0007407601925486	0.000230714496699	0	0	0	0.00217084520102	0	0	0.002119580642458	0.00267330568231	0.010002236111295	0.00584038562651	0.00135678868129	0.018088565319258	0	0.001928690571667	0	0.000416986973476	0.00286369811956
Vaucheria litorea	0	0	0	0	0	0	0	0	0	0	0.204664081788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Veillonella parvula	6.18722173692e-05	0.0019277710696	0.0990350475791	0.341962752764	0.0263711698207	0.135292948128	0.00195062835336	0.0361471405483	0.826605013933	0	0.0608936361727	0.0110041847647	0.171145747736	0.0538617983893	0.0272462031412	0.00846949774644	0.0142966526293	0.00841061741195	0.00416812850299	0.0114472181036	0.00621639855308	15.7434722747	0.046692268061	0.0384301987514	0.0016449019864
Verminephrobacter eiseniae	0	0	0	0	0.209832491446	0.00782738991509	7.42954445692e-05	0.146855536601	0	0.00170675461523	0	0	0	0	0	0	0	0.000640686431782	0	0	0	0	0.00150413039444	0.000487909224431	0.000626509525209
Verrucosispora maris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.35704560618e-05	0.0020285042206	0
Vibrio anguillarum	0	0	0	0	0.00212081901477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio cholerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0287537296691	0
Vibrio harveyi group	0	0	0.0116788997251	0.018445129895242	0.01739864235039	0	0.000322044275187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio shilonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155863083907	0	0	0	0	0	0
Vibrio vulnificus	0	0	0	0	0	0	0.000747461738388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weeksella virosa	0	0.00180834353175	0	0.0168460980737	0	0	0	0	0	0	0	0	0	0	0.0110913251042	0	0	0	0	0	0	0	0.00283281193611	0	0
Weissella koreensis	0	0	0	0.0143885315573	0.00459905066775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00721570424902	0	0
Wolbachia endosymbiont of Culex quinquefasciatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146872651544	0	0	0	0	0	0	0	0
Xanthobacter autotrophicus	0	0	0	0	0	0	0	0	0	0	0.00104914438191	0	0	0	0.000194857063212	0.00160514286721	0.00116121761778	0	0	0	0	0	0	0	0
Xanthomonas albilineans	0	0	0	0	0	0.000315953340701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthomonas alfalfae	0	0	0	0	0	0	0.000167450129576	0	0	0	0	0.00118080679077	0	0	0	0	0.000438315964619	0.000722002719291	0	0	0	0.000258232531194	0	0.00219933976642	0
Xanthomonas campestris	2.56220304756e-05	0.003260990913202	0.00445687614158	0	9.80604268561e-05	0.00383641185371	8.19318874435e-05	0.0044655345903	0.00296369777394	0.00193359669325	0.0103159588152	0.006924963747778	0.000761336832434	0.0121662651758	0.00641288851675	0.00177871385616	0.003860117545378	0.01680414419994	0.00525219427016	0.0306096508431	0.00456935948326	0.00151621109403	0.0006747073933034	0.0043044710362	0.00276362074145
Xanthomonas citri group	0	0	0	0	0	0	0	0.000286526927892	0	0.00181152822244	0	0	0	0	0.000623466391076	0	0	0	0	0	0	0	0	0	0
Xanthomonas euvesicatoria	0	0	0	0.000294352184842	0	0	0.000153464944842	0	0	0	0	0	0.000462708821344	0	0.000202224970178	0	0	0	0	0	0	0	0	0.000503913548465	0
Xanthomonas oryzae	0	0.000784393670676	0	0	0	0.00147825094132	0	0	0	0	0	0	0	0	0	0.00172308333985	0	0	0	0	0	0	0	0.000521230712831	0
Xenorhabdus bovienii	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172951538448	0	0	0	0	0	0	0	0	0	0	0
Xylanimonas cellulosilytica	0	0	0	0	0	0	0	0	0	0.00748110214939	0	0	0	0	0	0	0	0	0	0.00127406284429	0	0	0	0.000712873175602	0
Xylella fastidiosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121298109671	0	0	0	0
Yarrowia lipolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33353885508e-05	0	0	0	0	0	0	0	0	0	0
Yersinia aldovae	0	0	0	0.000370606505984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia bercovieri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011393210621	0	0
Yersinia enterocolitica	0	0	0	0.00310676967327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000964484750721	0	0
Yersinia intermedia	0	0	0	0.00474093977699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00683338779944	0	0
Yersinia pseudotuberculosis complex	0	0	0	0.00136993801825	0	0	0	0	0	0	0	0	0	0.0570768132398	0	0	0	0	0	0	0	0	0	0	0
Yersinia rohdei	0	0	0	0	5.68695648336e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zobellia galactanivorans	0	0.000744385376106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zunongwangia profunda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00748084121731	0	0	0	0	0	0	0	0	0	0
Zygosaccharomyces rouxii	0	0	0	0	2.51451380455e-05	0	4.25926482514e-05	0	0	0	0.0024175158475	0	0	0.00320752116391	0	0	0.000445960543625	0	0	0	0.000678686118005	0	5.07234779182e-05	0	0.000359170067399
Zymomonas mobilis	0	0	0	0	0	0	0.000187046513572	0	0	0	0	0.00131899446106	0.00182940862831	0	0	0	0.000979222568923	0.00161299476775	0.00442505736943	0	0	0.00115381205791	0	0	0
[Clostridium] cellulolyticum	0	0	0	0.00901879125192	0.00350009475016	0.000897441117974	0	0	0	0	0	0	0.000924596560283	0	0.0126615208106	0	0	0	0	0.009597935668	0	0	0.000121732574586	0	0
[Clostridium] clariflavum	0	0	0	0.163202281831	0.00245649502823	0.00720693671867	0	0	0	0	0	0.0233538448217	0	0	0.00850432039619	0	0	0	0	0	0	0	0.0256867125486	0	0
[Clostridium] saccharolyticum	0	0.0952010938535	0.0307289137644	1.60813752769	0.0465488442666	4.46099361525	0	1.73971858633	0.155443435132	0	0.189846769224	0.0534625336934	0.00887462045734	0.197030546273	0.834019982891	0.456985466671	0.000933897148968	0.357662617856	0.867191916395	0.328717121857	0.0248719381006	0.423105871855	8.07632456679	0.52952019837	0.114326349771
[Clostridium] sticklandii	0	0	0.002777176225	0.0364272888358	0.0509971108411	0	0	0.00389560008917	0	0	0	0	0.00554149474456	0	0	0	0	0	0	0.0215716693424	0	0	0.0804377765987	0	0
[Eubacterium] eligens	4.65920978311e-05	0.00145168384276	0.186442753376	0.851983100191	1.14840976552	1.00762980815	0.00558180568852	0.10514450542	0	0	0.231360274426	0.0207164085477	0.348992365412	0.0663708308969	0.0468416382433	0.060589566714	0.00384496967116	0.00126670200597	0	0.0327566996646	0	0.00135915138489	0.139419595646	0	0
[Eubacterium] hallii	0.00148315375393	0.0037468428985	0.00458299780925	0.581744948962	0.145783120887	0.321392221593	0.000884629348382	0.00734704204267	0.00231832770964	0	0.0143459061376	0.0142585919354	0.0464859515931	0.0222062372549	0.0146545189872	0	0.00860079215042	0.00544899800242	0.0459069872235	0.00444979474331	0.0201371324118	0.0413166050372	0.263074716942	0.00912920231532	0.00266421214966
[Haemophilus] ducreyi	7.76479384598e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Haemophilus] parasuis	0	0	0	0	0	0	0	0.000665971345024	0	0	0	0	0	0	0	0	0	0	0	0	0.0029205229706	0	0	0	0
[Ruminococcus] gnavus	0	0.679586969338	1.67110456371	0.147155380999	0.275688368348	22.4479260747	0.00047505680625	0.0245974251725	0.126364496045	0	0.16852341377	0.407856951447	3.98510975924	0.643951170166	0.0115809147728	0.623956118689	0.00435226559589	0.00102416255753	0	0	0	0.001831517268	0.020508218493	0.0124790745512	0
alpha proteobacterium BAL199	0	0	0	0.000522861461959	0	0	6.81504245183e-05	0	0	0	0	0.000961151648775	0	0.00171073286076	0	0	0	0	0	0	0	0	0	0	0
belli group	0	0.028587595947	0.0131127284836	0.01075287254905	0.00320197076195	0.0169308587644	0.0101242941295	0.00788292168191	0.00663312597079	0.182741970394	0.0205230266152	0.0484455262063	0.026164747964	0	0.0238233219101	0.023549468276	0.0170365255393	0.00623620034635	0.038631653214	0.0169754827751	0.0345694360868	0.0278806048344	0.000430607016871	0	0.0076227595987
beta proteobacterium KB13	0	0	0	0	0.000368546845354	0.022836819142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000371721518059	0	0
candidate division TM7 single-cell isolate TM7a	0	0	0	0	0.000600039542904	0	0	0.00791376134488	0	0	0.00618099511555	0	0	0	0.00497463695093	0	0	0	0	0	0	0.0286614319912	0.0138333325737	0	0
candidate division TM7 single-cell isolate TM7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0439275449701	0	0
candidate division TM7 single-cell isolate TM7c	0.000556415839951	0	0	0	0.000517806767146	0.0025668507851	0	0.00318696710185	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00270522754804	0	0	0
delta proteobacterium MLMS-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000361810858637	0	0	0	0	0	0	0	0	0	0
gamma proteobacterium HTCC5015	0	0.001573359326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
marine gamma proteobacterium HTCC2080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100292083037	0	0	0	0	0	0	0
marine gamma proteobacterium HTCC2148	0	0	0	0	0	0	0	0	0.00177011808412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phagocytophilum group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147988010895	0	0	0	0	0	0	0	0
pseudomallei group	0	0.000574457948558	0.00108411928771	0.004483384017528	0.0002770042275155	0.001533593807173	0.0003479177752982	0.004665900056807	0.00109681212598	0	0.001616571590138	0.00040989316011	0.002815351592349	0.00281361942473	0.000606626791772	0	0.000617928894291	0.000501257239595	0	0	0.00101084918794	0	0	0.000763456252166	0.000245082789027
spotted fever group	0	0.0414552363068	0.0240230240933	0.00532101015919	0	0.00429893615243	0.005361668388017	0.00762500112716	0.0192482920843	0.0530288560433	0	0.0103586239555	0.00885803313399	0.0748285752999	0.00884883799168	0	0	0.0443609720339	0	0	0	0	0.000387337834037	0	0
