genus	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Desulfotomaculum	2	21	15	2	3	3	8	1	0	1	1	18	3	5	2	19	0	6	9	5	6	19	0	3	2	15	33	59	1	3	0	14	12	11	14	26	0	18	6	17	0	22	12	0	14	14	5	18	2	10	140	15	0	1	1	29	6	2	15	4	1	0	17	12	24	140	0	2	2	8	3	2	88	2	6	20	15	1	0	7	10	1	5	17	19	6	2	34	5
Desulfovibrio	162	79	97	130	66	25	144	36	12	31	130	449	97	51	12	58	107	289	225	29	290	34	8	28	118	404	167	102	40	40	50	52	161	45	67	131	48	407	124	111	61	345	217	5	18	77	75	316	116	174	1	51	5	2	157	61	226	36	260	20	202	1	118	70	43	40	74	61	55	30	108	48	481	65	182	54	39	185	3	22	102	2	354	251	89	164	58	604	37
Desulfurispirillum	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	6	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	2	0	0	0	0	0	2
Desulfurivibrio	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	3	3	3	1	0	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	2	0
Desulfurobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Desulfuromonas	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Dethiobacter	0	3	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	1	2	0	2	0	1	0	0	3	0	0	1	5	1	0	0	0	2	0	3	0	0	4	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	1	1	2	1	0	3	0	4	0	0	0	1	0	4	0	4	0	0	0	1
Dichelobacter	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dickeya	1	0	3	1	1	0	2	0	0	4	0	0	1	0	0	2	0	0	0	1	1	1	6	0	0	3	0	0	1	8	1	2	0	0	13	0	0	0	2	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	3	4	0	0	3	2	0	0	0	0	0	1	1	0	0	1	1	1	0	3	0	1	3	0	0	1	0	0	2	0	0	3	114	0
Dictyoglomus	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Dictyostelium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Dinoroseobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Dokdonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorea	12265	10898	12574	12481	13189	9964	8521	11441	5023	6710	9778	9124	8868	2714	7574	9337	13638	5013	10273	12387	5903	7146	5582	13573	9961	9612	10826	8066	2549	2882	8210	8003	8466	10713	9707	7018	3736	8358	9361	1880	18761	3316	8278	229	8456	11616	8076	6167	13572	9740	2595	8747	6646	8457	12334	11103	596	7553	5474	9288	7085	9226	4341	10286	16502	4266	3184	7898	5831	16906	11731	18417	6382	18650	8919	13145	1986	10876	9372	7578	15397	7476	7958	8066	10621	6810	6602	2711	6076
Dyadobacter	1	1	1	0	0	0	0	0	2	0	0	1	0	1	2	1	2	0	0	1	0	17	1	0	2	0	1	0	0	1	0	1	1	0	0	0	0	7	1	0	0	1	2	0	0	0	0	0	2	1	1	0	1	0	5	1	1	0	0	0	0	0	1	1	0	0	0	0	1	6	0	0	0	0	1	1	0	2	1	1	0	2	1	1	2	4	0	1	0
Ectocarpus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Edwardsiella	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	2	17	2	2	1	1	1	0	1	9	1	0	0	5	2	0	0	33	0	0	10	0	0	3	10	0	0	0	0	0	0	0	0	0	3	37	3	1	210	0	3	3	4	0	0	0	0	0	0	0	0	1	2	1	0	0	0	2	0	0	0	0	4	0	0	1	61	0
Eggerthella	322	95	322	256	306	507	1762	197	472	111	260	116	471	238	97	340	369	158	213	230	55	234	48	2238	339	73	1179	76	1102	757	1886	235	175	186	1706	454	250	268	67	695	539	837	91	7	223	96	70	311	585	126	451	596	931	320	166	167	563	368	50	95	123	2681	956	301	169	112	383	185	128	658	2102	925	159	2576	145	446	211	2973	686	43	183	2288	151	77	185	855	631	506	102
Ehrlichia	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eimeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elusimicrobium	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emiliania	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	16
Emticicia	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Encephalitozoon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter	1	3	6	10	0	40	0	11	0	252	2	37	5	4	2	0	3	2	35	0	0	9	899	0	22	64	0	0	0	11	53	1	0	19	18229	0	1	26	919	0	1	15	7	202	2	5327	30	7	5	0	204	1	4	167	4	3116	166	163	0	113797	3	196	285	57	5	0	3	2	43	2	5	4	0	5	0	6	16	14	98	4	0	33	159	0	2	0	0	14953	14
Enterococcus	87	99	152	153	152	62	465	181	171	191	62	115	232	302	107	144	206	79	125	286	155	128	101	532	215	401	241	157	144	146	294	64	77	144	66	267	42	92	66	189	165	423	182	2115	144	80	88	260	121	229	82	57	204	594	233	146	230	130	42	115	202	376	161	118	169	206	371	89	92	195	227	330	151	171	319	175	79	430	153	43	98	1617	337	78	183	75	165	32	283
Epsilon15likevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epulopiscium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Erwinia	1	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1	3	0	0	0	2	333	0	0	0	8	0	0	0	93	0	0	0	0	0	1	2	0	0	0	1	3	0	0	0	1	2	1	15	0	33	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	1	2	0	161	0
Erysipelothrix	28	21	0	0	34	0	0	0	2	0	0	0	25	0	0	0	1	0	0	17	1	14	12	7	0	0	8	34	1	17	0	0	99	0	1	0	0	54	0	10	69	32	40	2	0	178	19	1	0	1	0	1	0	0	46	0	14	10	0	0	0	3	76	152	43	7	16	0	0	55	15	26	133	51	0	65	0	105	1	21	64	86	25	0	55	0	8	7	1
Erythrobacter	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
Escherichia	754	201	1967	87	339	30330	21920	8272	0	86	27	4807	12	164	9544	134	218	1008	1310	2553	804	91	146041	172	1361	345	1	78	50	99297	238523	13	1	303	9468	123	4400	292	34489	6658	276	61	296	518316	3450	344	27316	446	9953	87	44	14	2	269	114	434	97561	14514	1104	780	121	33827	382	4748	227	236	125	1	4476	1931	3929	5976	2	1190	37975	7	193	25721	283	13	4011	149	52	241	42185	0	73	1822	1035
Ethanoligenens	128	38	86	111	130	49	134	90	19	26	58	142	179	50	13	138	70	30	191	101	62	97	14	46	110	122	62	168	54	65	72	61	38	65	26	145	0	131	78	25	57	212	102	0	102	92	96	74	34	137	51	27	5	26	88	58	31	49	14	93	12	3	369	96	29	55	44	83	17	57	52	203	225	40	96	83	94	110	7	25	65	196	32	22	42	5	54	179	147
Eubacterium	29120	6049	8048	21737	28260	17015	8063	8960	4293	6150	8888	2859	36650	2808	30685	9380	19532	1609	3862	8882	8969	4143	2118	5887	8193	3827	6042	8762	9118	16512	679	4374	2697	17695	48739	5084	253	9325	12325	558	22928	5343	14845	478	10412	8007	5725	2988	24951	18779	419	8393	18668	1540	49130	10090	1265	13508	6275	16345	22756	1342	1313	16200	12729	28049	984	5902	2256	3672	4804	9946	472	10005	21489	41678	11369	5254	8395	3811	8249	2708	10099	7106	24472	335	9514	1267	16527
Exiguobacterium	8	0	0	8	0	0	0	21	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	11	0	22	0	12	5	0	0	0	0	0	0	0	3	11	39	0	15	0	0	19	2	1	3	1	0	0	0	0	0	1	0	2	1	18	1	25	11	0	0	0	0	0	11	6	0	25	0	0	3	0
Ferrimonas	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Fervidobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Filifactor	13	2	5	5	5	12	44	3	0	3	31	1	7	5	16	28	4	10	9	0	2	5	3	2	3	0	5	16	1	0	0	1	1	0	8	122	0	1	4	24	14	21	9	7	0	11	7	0	5	5	0	2	2	8	1	9	2	1	813	2	13	6	1	13	2	9	1	0	0	16	9	0	2	23	3	2	10	54	1	0	4	19	3	1	2	4	1	0	1
Filobasidiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Finegoldia	14	5	14	5	1	23	122	7	0	9	0	10	0	9	11	17	13	2	10	19	12	4	3	8	1	3	1	1	0	1	0	2	7	3	19	46	0	0	1	1	4	0	2	11	2	8	12	1	0	15	0	0	2	2	2	0	4	2	9	4	14	1	0	1	2	8	0	0	0	16	1	1	30	16	8	2	2	60	5	9	0	4	13	1	6	0	2	0	5
Flavobacterium	0	0	0	0	0	0	0	0	0	1	0	1	0	1	4	0	2	3	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	7	0	0	2	0	0	0	0	1	0	0	12	1	11	6	0	1	0	5	0	0	1	8	0	0	0	15	0	0	3	0	2	0	0	0	2	5	2	0	1	0	12	0
Flexibacter	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Fluviicola	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fonticula	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	1	4	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	3	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Francisella	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Frankia	4	1	0	0	0	0	3	0	0	1	0	3	1	1	0	2	3	0	0	0	0	1	0	0	1	2	0	0	2	0	1	1	0	1	1	0	1	3	1	0	0	16	0	0	0	1	1	2	0	1	0	0	0	0	0	2	1	2	0	5	3	0	1	3	1	0	1	1	0	0	0	0	4	1	0	3	1	5	0	1	6	2	3	2	0	1	0	1	2
Frateuria	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	1	0	0	0	0	0	0	1	0	0	1	0
Fusarium	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Fusobacterium	20	1	2	1	57	102	791	0	405	25	49	19	4	4	23	7	0	1182	15	1	2	26	28	0	0	36	7	23	0	0	0	4	2377	3	527	412	4	0	3	0	31	0	6	106	16	0	134	43	288	17	0	2	4	146	7	24	9	2	1375	7	199	382	0	22	0	2	71	0	33	411	135	19	0	60	81	1	1	0	4	30	57	2	13	1	23	1	1	0	8
Gaeumannomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gallibacterium	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
Gallionella	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gammaretrovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gardnerella	0	0	1	0	0	0	2	1	11	0	0	0	0	0	2	39	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	10	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	8	0	1	0	0	1	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
Geitlerinema	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemella	13	24	1	1	7	2	11	24	5	8	12	3	0	0	7	1	4	18	13	2	2	0	4	3	2	4	5	10	1	1	1	0	15	2	7	117	0	14	12	5	8	0	1	213	10	0	14	0	2	18	1	0	11	71	10	1	7	0	296	6	17	9	0	4	38	6	11	1	1	3	18	0	0	9	3	2	0	16	21	1	22	24	1	4	6	0	0	4	2
Gemmata	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
Gemmatimonas	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	2	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Geobacillus	6	3	0	0	0	11	0	0	0	0	9	1	6	0	0	0	0	1	5	1	0	0	0	0	0	7	0	1	0	0	2	8	0	0	0	0	1	0	1	0	0	19	0	42	0	2	9	0	0	5	1	1	1	1	1	0	0	2	0	9	1	0	21	0	7	1	0	0	0	0	0	1	0	1	1	13	16	1	1	1	0	1	7	15	2	0	1	2	1
Geobacter	5	6	6	5	2	4	6	0	2	6	2	5	8	4	1	6	2	11	0	15	4	21	4	5	0	4	7	18	3	2	2	1	2	5	8	1	0	35	8	1	2	17	4	13	4	3	10	17	2	0	1	0	0	2	6	8	2	3	2	11	1	2	45	27	5	4	1	1	2	1	4	4	24	6	2	4	9	9	0	5	9	7	13	1	6	1	2	19	8
Geodermatophilus	0	0	0	0	1	0	0	0	0	0	1	2	6	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Glaciecola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gloeobacter	0	0	2	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	4	0	1	1	0	0	1	0	1	0	0	0	0	1	1	3	0	0	0	0	0	2	0	1	1	0	0	0	4	0	0	1	1	0	1	0	1	0	0	0	1	5	2	1	0	0	0	0
Gluconacetobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	7	0	0
Gluconobacter	1	0	1	11	0	19	10	20	0	0	0	0	37	0	0	0	0	6	2	0	6	0	2	13	0	0	11	25	0	0	0	25	0	6	6	1	0	0	0	0	0	20	2	0	0	20	0	0	0	0	5	0	15	0	0	25	0	1	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0
Gordonia	2	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	3	0	1	0	0	0	1	0	0	2	0	3	0	0	1	2	0	0	1	0	0	2	0	0	0	1	0	1	1	0	0	1	1	0	2	0	1	1	0	0	2	2	0	2	0	2	0	0	0	1	0	1	1	1	1	0	7	1
Gottschalkia	0	5	1	0	0	0	0	0	0	1	0	1	0	0	2	0	1	3	0	0	12	10	5	0	1	1	0	18	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	2	14	0	0	0	0	2	0	0	1	1	7	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	6	18	2	0	0	0	0	0	1	0	0	21	8	0	0	0	0	18
Gracilaria	0	0	0	5	0	0	7	0	4	0	0	0	1	0	0	0	0	4	0	0	0	0	0	16	0	6	0	11	0	0	0	0	1	0	4	1	0	0	0	4	0	3	7	0	0	0	14	7	0	0	0	0	10	1	0	3	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0
Gramella	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0
