Count	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:743720|Pseudomonas_fulva_12-X	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	2	0	0	1	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
taxid:743721|Pseudoxanthomonas_suwonensis_11-1	0	0	0	1	0	1	0	5	0	0	0	0	4	1	0	0	1	0	9	1	0	8	0	0	0	0	0	9	0	0	5	2	0	0	0	0	0	4	0	1	1	12	0	1	3	3	0	2	0	8	1	1	6	0	0	2	0	0	0	0	0	3	14	1	5	2	0	0	0	0	0	0	1	0	9	0	0	3	0	0	1	1	10	1	0	1	0	13	6
taxid:743722|Sphingobacterium_sp._21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0
taxid:743965|Mycoplasma_putrefaciens_KS1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:744872|Treponema_caldaria_DSM_7334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
taxid:745277|Rahnella_aquatilis_ATCC_33071_=_CIP_78.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
taxid:74547|Prochlorococcus_marinus_str._MIT_9313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:745776|Deinococcus_gobiensis_I-0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
taxid:746361|Lactococcus_lactis_subsp._cremoris_NZ9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
taxid:746697|Aequorivita_sublithincola_DSM_14238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:747365|Thermodesulfobium_narugense_DSM_14796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
taxid:747725|Mucor_circinelloides_f._lusitanicus_CBS_277.49	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:748280|Pseudogulbenkiania_sp._NH8B	0	0	0	0	1	0	0	0	1	0	0	1	1	4	0	6	0	23	3	0	2	4	11	4	16	2	0	14	0	0	0	22	0	1	0	0	0	15	1	0	0	0	13	134	0	1	0	0	0	0	6	0	0	0	7	0	0	0	1	0	3	0	1	1	0	1	0	0	0	0	0	0	14	13	0	9	18	0	0	0	1	0	0	0	1	0	0	0	0
taxid:748671|Lactobacillus_crispatus_ST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:748727|Clostridium_ljungdahlii_DSM_13528	0	0	17	9	0	10	1	0	0	0	0	0	39	0	0	19	16	12	16	4	0	19	5	12	1	34	1	0	0	0	8	0	24	1	0	0	0	12	6	1	19	44	2	1	42	1	0	1	0	16	1	0	0	1	1	0	0	2	0	12	1	0	2	0	19	2	1	6	1	0	0	2	0	2	0	0	0	1	1	1	0	16	1	0	43	0	0	0	17
taxid:749222|Nitratifractor_salsuginis_DSM_16511	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
taxid:749414|Streptomyces_bingchenggensis_BCW-1	3	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	1	0	0	0	6	0	0	0	3	0	0	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0	12	0
taxid:749927|Amycolatopsis_mediterranei_U32	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	2	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	9	1	0	0	0	0	0	0	0	0	8	0	1	0	4	0	0	0	0	0	1	4	0	0	0	14	1
taxid:751945|Thermus_oshimai_JL-2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	6	0	0	1	1	0	2	0	0	1	1	0
taxid:75379|Thiomonas_intermedia_K12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
taxid:754252|Propionibacterium_freudenreichii_subsp._shermanii_CIRM-BIA1	2	0	4	0	0	0	9	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	4	1	0	0	3	0	0	0	0	1	1	1	0	0	0	3	0	0	2	0	0	3	2	1	0	3	0	0	0	0	0	0	0	1	63	0	0	0	0	1	0	0	0	0	0	5	0	1	0	0	0	0	8	0	0	0	0	1	3	25	0	0	0	1	46	0
taxid:754476|Methylophaga_sp._JAM1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754477|Methylophaga_sp._JAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754507|Aggregatibacter_actinomycetemcomitans_ANH9381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
taxid:755731|Clostridium_sp._BNL1100	0	19	27	1	1	0	53	13	1	0	1	18	2	1	22	0	0	14	3	1	0	52	6	0	43	1	2	71	10	13	29	0	0	42	0	1	1	40	3	10	2	2	13	0	23	2	0	0	0	1	0	0	1	1	0	0	22	0	1	3	1	4	2	12	19	7	7	8	0	0	1	1	22	22	3	0	0	17	0	1	2	2	57	0	3	0	1	0	71
taxid:755732|Fluviicola_taffensis_DSM_16823	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:756272|Planctomyces_brasiliensis_DSM_5305	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:756499|Desulfitobacterium_dehalogenans_ATCC_51507	5	0	5	7	1	0	0	0	0	0	0	0	0	0	1	0	12	0	5	0	1	0	0	0	2	0	1	0	9	8	5	0	11	0	0	0	0	1	4	0	2	1	0	0	2	0	0	8	2	0	0	0	0	0	4	1	0	1	0	4	1	0	1	1	13	0	0	0	0	0	0	1	0	2	25	4	0	0	0	0	11	0	1	1	1	1	0	0	0
taxid:757424|Herbaspirillum_seropedicae_SmR1	1	0	0	1	6	2	0	28	15	0	31	20	0	0	0	1	0	6	8	10	0	1	0	0	0	0	0	11	13	0	1	10	0	17	0	0	0	13	2	0	0	0	0	222	0	25	0	0	0	1	10	0	0	10	16	0	1	4	22	1	0	1	0	1	0	0	0	0	1	0	0	2	23	1	0	0	43	0	0	9	0	14	12	11	24	0	0	2	1
taxid:757425|Campylobacter_jejuni_subsp._jejuni_ICDCCJ07001	2	0	1	0	0	1	0	0	1	0	0	0	0	4	1	0	4	0	0	5	0	0	0	0	3	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0
taxid:758678|Clostridium_botulinum_F_str._230613	0	0	5	0	3	0	0	10	0	0	0	0	15	0	0	0	6	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	12	20	0	0	0	0	1	0	0	0	0	1	0	0	0	1
taxid:759350|Bifidobacterium_longum_subsp._longum_JDM301	66	41	38	67	97	22	274	129	6	14	5	18	41	9	30	100	26	9	27	74	37	81	10	904	237	145	2	25	119	16	413	117	48	114	13	488	17	51	21	20	131	207	92	468	83	19	60	216	58	22	70	4	38	3	670	78	5	3	82	27	69	5	277	872	39	64	9	74	5	5	130	213	81	233	10	514	28	91	62	82	59	102	15	34	39	1	45	31	171
taxid:759362|Ketogulonicigenium_vulgare_WSH-001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:759913|Streptococcus_dysgalactiae_subsp._equisimilis_AC-2713	0	0	6	0	0	0	0	69	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
taxid:759914|Brachyspira_pilosicoli_95/1000	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	21	0	0	0	40	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0
taxid:760011|Sphaerochaeta_coccoides_DSM_17374	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:760142|Hippea_maritima_DSM_10411	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
taxid:760192|Haliscomenobacter_hydrossis_DSM_1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
taxid:760568|Desulfotomaculum_kuznetsovii_DSM_6115	0	0	0	0	1	0	8	0	0	0	0	1	1	1	0	0	0	3	1	1	5	1	0	2	1	1	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	5	1	1	0	0	0	0	0	0	2	1	0	9	0	0	0	2	0	0	0	0	0	0	0	3	0	11	0	0	0	8	1	0	1	0	0	1	0	0	5	0	7	1
taxid:760570|Streptococcus_parasanguinis_ATCC_15912	18	198	0	159	418	296	184	3157	3131	149	825	8	25	352	579	89	90	41	11	6	47	17	5	80	9	4	219	82	139	48	919	22	29	793	5	25	13	3999	136	16	543	4	3	557	1	486	166	36	0	650	200	31	66	240	1291	178	15	151	5006	8	4260	4	2	44	562	99	22	16	2	1	462	1	1	1261	2	10	27	38	11	23	10	249	8	48	137	16	91	3	15
taxid:76114|Aromatoleum_aromaticum_EbN1	0	0	9	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	5	0	0	1	0	1	0	0	0	6	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	0	9	0	0	1	0	0	0	0	1	0
taxid:761193|Runella_slithyformis_DSM_19594	0	0	0	1	1	0	1	0	0	0	0	0	0	1	2	1	0	0	0	1	1	1	1	0	0	0	3	0	1	0	0	1	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0
taxid:761659|Salinibacter_ruber_M8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:762051|Leuconostoc_kimchii_IMSNU_11154	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:762376|Achromobacter_xylosoxidans_A8	8	0	0	11	5	1	0	1	28	0	1	0	2	0	0	0	0	0	0	0	4	9	0	4	0	0	0	0	0	5	6	11	1	5	0	1	0	14	0	0	0	0	0	130	1	1	0	9	0	6	1	0	0	1	0	0	9	0	18	0	0	0	0	0	0	2	0	0	0	0	0	0	13	0	0	0	1	0	19	16	0	7	0	0	16	0	0	15	0
taxid:762550|Leuconostoc_gasicomitatum_LMG_18811	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:762570|Rhodothermus_marinus_SG0.5JP17-172	0	1	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	2	0	0	1	1	0	0	1	1	1	4	8	0	0	3	0	0	2	0	0	1	0	0	0	0	0	0	4	0	0	0	1	2	0	0	0	0	2	0
taxid:762633|Thermus_thermophilus_SG0.5JP17-16	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:762903|Pedobacter_saltans_DSM_12145	0	2	0	8	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	4	0	2	0	0	0
taxid:762948|Rothia_dentocariosa_ATCC_17931	3	0	1	2	5	0	5	0	20	7	10	3	0	3	1	2	1	0	2	1	1	2	0	0	3	1	3	1	1	0	3	4	2	1	1	0	1	18	3	2	0	0	0	102	0	0	0	1	0	0	1	0	0	2	20	0	0	2	2	2	2	1	1	0	0	0	2	6	1	0	0	1	3	0	3	0	0	2	0	0	1	2	3	0	2	0	2	4	0
taxid:765698|Mesorhizobium_ciceri_biovar_biserrulae_WSM1271	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
taxid:765911|Thiocystis_violascens_DSM_198	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
taxid:765964|Helicobacter_pylori_Cuz20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:767029|Propionibacterium_propionicum_F0230a	0	0	0	1	0	1	2	0	2	0	6	0	0	2	0	2	2	0	1	2	0	0	3	0	0	0	2	1	0	0	0	1	0	1	0	1	0	2	1	0	4	4	0	3	0	0	0	1	3	2	0	0	3	6	1	4	0	0	3	0	0	0	0	5	1	0	0	1	2	7	0	0	4	2	2	0	0	0	0	0	1	0	0	0	0	0	2	10	0
taxid:767031|Prevotella_denticola_F0289	4	18	7	95	8	6	36	5	8	10	323	56	5	10	10	8	1	13	14	5	852	80	132	73	0	1	11	143	0	10	9	19	7	386	8	408	4	478	44	0	6	19	14	2	174	548	344	59	46	276	64	10	44	0	83	146	2	919	1460	388	14	3	11	3	15	6	7	14	5	33	8	2	904	230	117	196	22	12	4	22	153	56	81	5	221	12	23	330	1
taxid:767434|Frateuria_aurantia_DSM_6220	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	1	0	0	0	0	0	0	1	0	0	1	0
taxid:767455|Lactobacillus_delbrueckii_subsp._bulgaricus_ND02	0	0	0	0	0	0	1	51	0	2	9	0	0	0	1	1	1	0	1	0	0	0	224	2	1	11	1	11	38	0	0	52	3	159	0	0	0	0	0	0	0	69	0	0	0	0	0	46	22	0	0	0	8	0	0	46	18	129	9	0	0	0	0	0	0	0	0	50	0	0	0	0	0	16	0	0	6	0	10	0	0	0	39	0	88	0	0	4	5
taxid:767462|Lactobacillus_helveticus_H10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:767463|Streptococcus_thermophilus_ND03	1	0	0	0	1	0	10	119	11	0	2	1	0	0	12	0	0	1	0	1	0	0	343	0	0	0	0	1	29	0	0	0	0	9	2	0	0	3	0	0	0	0	0	23	0	0	1	0	6	3	1	0	0	0	11	0	0	0	133	0	2	1	0	0	5	0	0	1	0	0	1	0	0	1	0	0	0	1	80	0	0	0	0	0	0	0	1	0	0
taxid:767465|Mycoplasma_bovis_HB0801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:768066|Halomonas_elongata_DSM_2581	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
taxid:768486|Enterococcus_hirae_ATCC_9790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1276	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:768493|Serratia_sp._AS13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
