PercentCoverageGT5x	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:717785|Hyphomicrobium_sp._MC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:718251|Edwardsiella_tarda_FL6-60	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.008420712	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0
taxid:718271|Campylobacter_jejuni_subsp._jejuni_S3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:718274|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_T000240	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0019131423	0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:720554|Clostridium_clariflavum_DSM_19732	0.0	0.0	0.0	0.0	0	0	0.003695634	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0.000877967	0.0	0	0.004287748	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.014190391	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.005941598	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0
taxid:720555|Bacillus_atrophaeus_1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:72638|Streptococcus_phage_Sfi19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:741091|Rahnella_sp._Y9602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.002440133	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:741093|Escherichia_coli_Xuzhou21	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.00027189	0.0041146	0	0	0.0	0.0	0.0	0.0	0.0	0.00123257	0.0	0	0	0	0.007032884	0.0	0	0.000145008	0	0.0	0.0	0	0	0	0	0	0.0	0.010585586	0.0	0	0.000253764	0.0	0.001812596	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0.0	0.0013232	0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0.0	0.0
taxid:742013|Delftia_sp._Cs1-4	0	0.0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0097220329	0	0.0	0.0	0	0	0.0	0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	0
taxid:743299|Acidithiobacillus_ferrivorans_SS3	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:743525|Thermus_scotoductus_SA-01	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:743718|Isoptericola_variabilis_225	0.0	0	0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0	0	0.0
taxid:743720|Pseudomonas_fulva_12-X	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0.0	0
taxid:743721|Pseudoxanthomonas_suwonensis_11-1	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0	0	0.0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0
taxid:743722|Sphingobacterium_sp._21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0
taxid:743965|Mycoplasma_putrefaciens_KS1	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:744872|Treponema_caldaria_DSM_7334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0
taxid:745277|Rahnella_aquatilis_ATCC_33071_=_CIP_78.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.000513837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:74547|Prochlorococcus_marinus_str._MIT_9313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:745776|Deinococcus_gobiensis_I-0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
taxid:746361|Lactococcus_lactis_subsp._cremoris_NZ9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:746697|Aequorivita_sublithincola_DSM_14238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:747365|Thermodesulfobium_narugense_DSM_14796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:747725|Mucor_circinelloides_f._lusitanicus_CBS_277.49	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:748280|Pseudogulbenkiania_sp._NH8B	0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.002977154	0	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0	0	0	0	0	0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0
taxid:748671|Lactobacillus_crispatus_ST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:748727|Clostridium_ljungdahlii_DSM_13528	0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0	0.0
taxid:749222|Nitratifractor_salsuginis_DSM_16511	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:749414|Streptomyces_bingchenggensis_BCW-1	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0.0	0
taxid:749927|Amycolatopsis_mediterranei_U32	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
taxid:751945|Thermus_oshimai_JL-2	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0.0	0	0	0.0	0.0	0
taxid:75379|Thiomonas_intermedia_K12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
taxid:754252|Propionibacterium_freudenreichii_subsp._shermanii_CIRM-BIA1	0.0	0	0.0	0	0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0
taxid:754476|Methylophaga_sp._JAM1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754477|Methylophaga_sp._JAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754507|Aggregatibacter_actinomycetemcomitans_ANH9381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:755731|Clostridium_sp._BNL1100	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.000888649	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0
taxid:755732|Fluviicola_taffensis_DSM_16823	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:756272|Planctomyces_brasiliensis_DSM_5305	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:756499|Desulfitobacterium_dehalogenans_ATCC_51507	0.0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0	0.0	0.0	0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0	0
taxid:757424|Herbaspirillum_seropedicae_SmR1	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0.0180090723	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0	0	0.00130579	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0	0.0	0.0
taxid:757425|Campylobacter_jejuni_subsp._jejuni_ICDCCJ07001	0.0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:758678|Clostridium_botulinum_F_str._230613	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0.0
taxid:759350|Bifidobacterium_longum_subsp._longum_JDM301	0.0	0.0	0.0	0.0	0.0	0.002663614	0.070464661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003026837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008111922	0.0	0.020178881	0.0	0.0	0.0	8.07155e-05	0.069778549	0.0	0.00108966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054402183	0.000443935	0.0	0.000484293	0.0	0.0	0.00125109	0.0	0.0	0.0	0.0	0.0	0.0	0.070424244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1002890605	0.020986072	0.0	0.0	0.0	0.0	0.0	0.0	0.00286541	0.000807155	0.000282504	0.016990614	0.002542536	0.036241214	0.0	0.00609402	0.0	0.0	0.0	0.0	0.0	0.000766798	0.0	0.0	0.0	0.000443935	0.006941533
taxid:759362|Ketogulonicigenium_vulgare_WSH-001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:759913|Streptococcus_dysgalactiae_subsp._equisimilis_AC-2713	0	0	0.0	0	0	0	0	0.001927096	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0
taxid:759914|Brachyspira_pilosicoli_95/1000	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0
taxid:760011|Sphaerochaeta_coccoides_DSM_17374	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:760142|Hippea_maritima_DSM_10411	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:760192|Haliscomenobacter_hydrossis_DSM_1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
taxid:760568|Desulfotomaculum_kuznetsovii_DSM_6115	0	0	0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	0.0	0.0
taxid:760570|Streptococcus_parasanguinis_ATCC_15912	0.0	0.0	0	0.0	0.0	0.0	0.0	0.015415715	0.00185731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0467578455	0.0	0.0	0.0	0.0	0.0	0.00102152	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01991963	0.0	0.00557193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
