species	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii|t__GCF_000209875	6.90157	2.27184	0.27068	0.18792	4.82393	2.31247	9.0622	2.34585	0.58723	3.9027	1.71476	1.51955	0	0	0	0	6.22511	0	0	0	4.14651	0	0	4.97376	0.68003	0	2.76116	0.24714	0	0	0	0	0.46877	3.17474	0	0	0	0	4.76778	6.91986	6.08552	0	0.5677	0	0.14536	0	0.30821	2.08191	1.72415	1.96996	0.27914	1.29558	0	0	0	0	0	0	0	2.27558	0.20897	0	0	6.03432	5.58422	0	0	0	2.36837	0	0	2.20291	1.35323	8.43796	0.98287	0	0.18941	0	0	1.40536	0	11.5861	0.39062	0	0.91821	0	1.95388	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus	0	0.12566	0	0	0	0.11759	0	0.72348	0	0	0	0	0	0	0	0	0	0	0	0.63351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80813	0	0	1.14348	0.24879	0	0	0	0	0	0	0	0	0	0	0.08372	0	0	0	0	0	1.69277	0	0.10312	0	0	1.06327	0	0	0.43174	0.46254	0	0	0	0	0	0	0.48026	0	0	0	0	0	0	0	0	0	0.28042	0.13568	0	0	0	0.40442	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus|t__GCF_000468015	0	0.12566	0	0	0	0.11759	0	0.72348	0	0	0	0	0	0	0	0	0	0	0	0.63351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80813	0	0	1.14348	0.24879	0	0	0	0	0	0	0	0	0	0	0.08372	0	0	0	0	0	1.69277	0	0.10312	0	0	1.06327	0	0	0.43174	0.46254	0	0	0	0	0	0	0.48026	0	0	0	0	0	0	0	0	0	0.28042	0.13568	0	0	0	0.40442	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_champanellensis	0	0	0	0	0	0	0	0	0	0	0	0.01449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75635	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1552
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_champanellensis|t__GCF_000210095	0	0	0	0	0	0	0	0	0	0	0	0.01449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75635	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1552
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris	0	0	0	3.84794	0.50224	1.49599	0	0.08807	0	1.42598	1.96987	0	0.16738	0	6.273	0	0	0	3.56724	1.47637	0	1.01232	0	0.61713	0	1.21303	0	2.41333	0	0	0	0	0	1.43235	0	0	0	0	2.96026	0	0.90574	0	1.58351	0	0.8472	0	0.08127	0	0	0.51984	3.88261	0	0	0	0	0	0	1.65589	1.31184	1.03053	0	0	0.22524	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03176	0	0.40056	0	3.79217	0	2.42876	1.00449	1.04633	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris|t__Ruminococcus_lactaris_unclassified	0	0	0	3.84794	0.50224	1.49599	0	0.08807	0	1.42598	1.96987	0	0.16738	0	6.273	0	0	0	3.56724	1.47637	0	1.01232	0	0.61713	0	1.21303	0	2.41333	0	0	0	0	0	1.43235	0	0	0	0	2.96026	0	0.90574	0	1.58351	0	0.8472	0	0.08127	0	0	0.51984	3.88261	0	0	0	0	0	0	1.65589	1.31184	1.03053	0	0	0.22524	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03176	0	0.40056	0	3.79217	0	2.42876	1.00449	1.04633	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified	5.09619	5.10839	9.43174	3.4235	0.77442	12.92624	5.71126	5.62329	0.10371	3.81747	3.0175	19.19976	27.76084	13.38436	4.3048	7.44706	1.0534	2.5737	2.19041	4.98465	2.74231	12.41209	2.69198	1.58973	7.10684	20.474	5.90322	14.61806	2.38447	2.19872	1.2415	9.27707	1.68963	1.15844	10.29982	9.70743	0.50837	1.99104	5.40029	0.21108	0.6081	19.20823	1.75784	0.08676	7.05373	1.62966	9.88842	5.03397	2.81326	1.43785	0.67476	0.36636	1.41659	5.84342	1.40239	12.58273	0.49043	2.53564	7.29259	2.39063	2.309	0.58728	3.1319	2.42551	6.58687	5.86496	3.68559	8.68983	10.6504	4.17986	2.00017	9.53904	9.83719	3.46711	18.03469	22.76686	7.60518	8.01047	0.45547	2.34275	1.84395	0.5623	1.10437	9.1666	9.03946	0.41189	4.55005	3.63229	24.75044
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0.22104	0	6.07756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46633	0	0	0	0	0	0	0	3.36406	1.12613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34798	0	0	0	0	1.27158	0	0	0	0	0.14452	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai|t__GCF_000173795	0	0	0	0	0	0	0	0	0	0.22104	0	6.07756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46633	0	0	0	0	0	0	0	3.36406	1.12613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34798	0	0	0	0	1.27158	0	0	0	0	0.14452	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_sp_29_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_sp_29_1|t__GCF_000186525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_unclassified	0	0	0	0	0	0	0.03971	0	0	0	0	0	0	0.69293	0.05764	0	0	0	0	0	0	0	0	0	0	0	0.14852	0	0.08933	0	0	0	0	0	0.43825	0	0	0	0	0.47239	0	0	0	0	0.26605	0	0	0	0	0	0	0.69046	0	2.60178	0.05476	0	0.14793	0	0	0	0	0.81619	0	0	0	0	2.45501	0	0	0.26532	3.19523	0	0	0.01906	0	0	0	0.37162	0	0	0.02962	0	0	0	0	4.23273	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_innocuum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_innocuum|t__GCF_000371425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_ramosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10022	0	0.99125	0	0	0	0	0	0	0	0.30769	0	0	0	0	0.45246	0	0	0	1.18327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36617	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_ramosum|t__GCF_000154485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10022	0	0.99125	0	0	0	0	0	0	0	0.30769	0	0	0	0	0.45246	0	0	0	1.18327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36617	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_21_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03768	0	0	0	0	0	0	0.06902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_21_3|t__GCF_000242195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03768	0	0	0	0	0	0	0.06902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_2_2_44A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04896	0	0.37392	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_2_2_44A|t__GCF_000225685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04896	0	0.37392	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_3_1_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02231	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_3_1_53|t__GCF_000165065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02231	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_5_2_54FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01197	0	0	0	0	0.18277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_5_2_54FAA|t__GCF_000163515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01197	0	0	0	0	0.18277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03272	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45|t__GCF_000242175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03272	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme	0	0.40932	2.39887	0	1.26296	0	0	0	0.92858	0	0	0.84855	0	0	0	0.9367	0	0	0	0	2.56457	1.93952	0	0	0	0	0	0.34857	0	0	0	0	1.73906	0	0	0	0	0.13989	1.03711	0	2.09847	0	0	0	0	0.70622	0.54307	1.12907	0	0.63167	0	0	0	0	1.21762	0	0	0.39896	0	0	0.11372	0	0.02728	6.05054	1.26773	0	0	0	0.36018	6.4556	0	0	0	0.89799	1.09084	2.97822	0	5.01308	0	1.34848	3.78684	3.42698	0	1.19676	1.1664	0	0	0	1.95337
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme|t__GCF_000156655	0	0.40932	2.39887	0	1.26296	0	0	0	0.92858	0	0	0.84855	0	0	0	0.9367	0	0	0	0	2.56457	1.93952	0	0	0	0	0	0.34857	0	0	0	0	1.73906	0	0	0	0	0.13989	1.03711	0	2.09847	0	0	0	0	0.70622	0.54307	1.12907	0	0.63167	0	0	0	0	1.21762	0	0	0.39896	0	0	0.11372	0	0.02728	6.05054	1.26773	0	0	0	0.36018	6.4556	0	0	0	0.89799	1.09084	2.97822	0	5.01308	0	1.34848	3.78684	3.42698	0	1.19676	1.1664	0	0	0	1.95337
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_cylindroides	0	0	0	0	0	0	3.72873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41917	0	0.48505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71274	0	0	0.24206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88689	0	0	0	0	0	0	0	0	1.52269	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_cylindroides|t__GCF_000469305	0	0	0	0	0	0	3.72873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41917	0	0.48505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71274	0	0	0.24206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88689	0	0	0	0	0	0	0	0	1.52269	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_dolichum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43814	0	0.9685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52636	0	0	0	0.19573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_dolichum|t__GCF_000154285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43814	0	0.9685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52636	0	0	0	0.19573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__GCF_000157995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06568	0.05645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01688	0	0	0	0	0	0	0	0	0	0.02102	0.25306	0	0	0.05848	0.16524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25336	0	0	0	0	0	0	0	0.07383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei|t__GCF_000186945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25336	0	0	0	0	0	0	0	0.07383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans|t__GCF_000025305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini	0	0	0	0	0	0	0	0.39468	0.94239	0	0	0	0	1.23893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17323	0	0	0	0	0	0	0	0	0	0	0	0	0.22014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini|t__GCF_000230275	0	0	0	0	0	0	0	0.39468	0.94239	0	0	0	0	1.23893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17323	0	0	0	0	0	0	0	0	0	0	0	0	0.22014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified	0	0	0	0	0	0	0	2.15336	3.34306	0	0	0	0	2.90679	0	2.86439	0	0	0	0	0	0	0	0	0	0	0	0	2.80215	0	0	0	0	1.94155	0	0	0	0	0	0	0	0	0	0	0	0	0.26233	4.40726	0	0	0.51334	0	0	0	0	0	0	0	0	0	0	0	0	0.38131	0	0	0	0	0	0	11.857	0	0	0.08314	0	1.32319	0	0	0	0	0	0	0	0	0	0	0	0	0.57711
