NormalizedPercentage	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:698965|Corynebacterium_diphtheriae_CDCE_8392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000518729753126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:698968|Corynebacterium_diphtheriae_HC02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118360157558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:698972|Corynebacterium_diphtheriae_INCA_402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000824060027676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000527356612907	0	0	0	0	0	0	0	0	0	0	0
taxid:698973|Corynebacterium_diphtheriae_BH8	0.000480923852776	0	0.000513345528202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000688794649129	0	0.000975793440923	0.00102982492322	0	0.00149252546461	0	0	0	0	0.000330811226849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178634697031	0	0	0	0	0	0	0	0	0.00036699008938	0	0	0	0	0	0	0	0	0	0	0	0.000609619979521	0	0	0	0	0	0	0	0.00107257069867	0	0	0	0	0.000519623381406	0	0	0	0	0	0	0	0	0	0	0
taxid:699033|Clostridium_difficile_2007855	0.0237360820359	0.0210007774531	0.0552513612437	0.0272994900567	0.0462484448696	0.0875462799553	0.167696074063	0.0663170315832	0.0174388291026	0.0978846216509	0.0320708186236	0.0289563145911	0.0211848324155	0.0631529934244	0.0552018813118	0.0353243963998	0.188129692868	0.0404056238224	0.104853843436	0.0185823139978	0.0510616907426	0.0838954851017	0.0110662331277	0.509138559421	0.054659926893	0.0830233000648	0.0817413758416	0.059934369016	0.0212450921746	0.0365810575367	0.0237323559294	0.0458683109054	0.0599000426338	0.0591843278675	0.0511024480885	0.0510729475508	0.0139499899244	0.042175661133	0.0309285303791	0.0483680074826	0.0530487155879	0.019572844178	0.0523515816858	0.00646997435922	0.0860862672958	0.332647319498	0.0368754373003	0.0132305254029	0.0302504409234	0.0322968819024	0.0268193102518	0.0776354164596	0.0641588086296	0.116903435113	0.0404204858965	0.039165817406	0.0151477250942	0.0710745701606	0.0360330328669	0.00592810077275	0.074043606591	0.0766678324854	0.0243150340611	0.0479531022281	0.0351629700328	0.0346614581866	0.0836020929446	0.0476162128076	0.00911673319854	0.0948486299068	0.0309050257153	0.225277500949	0.0172204428897	0.0464297809716	0.0161392741262	0.0322500103352	0.0691470971232	0.0787922476406	0.0515483826409	0.0325631570386	0.0965259266838	0.099657482209	0.047978042499	0.0164834338783	0.0739430772586	0.0887617133671	0.0557241644371	0.0135408576254	0.013794118412
taxid:699034|Clostridium_difficile_BI1	0	0.000344929785072	0	0	0	0.000259370628725	0	0	0.000424059476574	0	0	0	0	0	0.00022180336916	0	0	0	0	0	0	0.000573308265578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102116364639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000284097831689	0	0	0	0	0	0	0.000280367653541	0	0.000263494370939	0.000198173889978	0.000565430418731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:699035|Clostridium_difficile_M120	0.00029531259964	0.000380462232381	0.0264785822787	0.00164217560074	0.000368789374972	0.00143044661101	0.0258288214891	0.00215352041586	0.000701615033415	0.00145963989007	0.00275981413339	0	0.00990629917461	0.000769494054614	0.026422429527	0.00210447463456	0.00073034278733	0.000339224912862	0.00296069359203	0.00472342969073	0.00119837723202	0.0297212393484	0.00873866882248	0.000916489320373	0.000324392521136	0	0.00453207091382	0.00309454624082	0.00142194873427	0.00174683214506	0.00210060840214	0.000960115147947	0.00550546137935	0.000345290387545	0.00126649646585	0.0124257068706	0.000405785548038	0.00037545245182	0.000863194361848	0.0016788900751	0.00111041532617	0.000721849968886	0.000940184306188	0.00219382242995	0.00390277541345	0.00058221454566	0.00194281810815	0.000759024196372	0	0.00145005272647	0.000692370647123	0.000183454971301	0.00157745883674	0.00306914604616	0.00116592210973	0.00181772514247	0.000862169725149	0	0.00040444924149	0.000340090192038	0.00438709267542	0.0544044478573	0	0.000404232897218	0.001497355225	0	0.0023587781675	0	0.00342339952685	0.00406893012132	0.0111480129465	0.0037420645362	0	0.00425551596505	0.009848173801	0.001029983846	0.00197249729765	0.00925320836265	0.000414250413623	0.00201757082336	0.00260026990072	0.00124740361126	0.00977847717524	0	0.00174198358056	0.00520228669559	0.00670407124971	0	0.00105514274235
taxid:699036|Clostridium_difficile_CF5	0	0	0	0	0	0	0.00371307563284	0.000628693214096	0	0.00106530879293	0	0	0	0.000187203430121	0.000238077041706	0.000682638794205	0.000236904884246	0	0	0.000287280400264	0	0	0.000654139618284	0	0.000315674395654	0.000817936106269	0	0	0	0	0.000170346171342	0.000311437275665	0	0.000672021253952	0	0	0.000197439982885	0	0	0.000612663565696	0.000360190884166	0	0	0.000485196121579	0	0	0.000378120882693	0	0.000197392454728	0	0.000224587674251	0	0	0.000995554007535	0	0.00132665501304	0.000119856958646	0	0.000393579572774	0	0	0	0	0.000393369042806	0	0	0	0	0	0.000282826904646	0	0.00121383188986	0	0.000276076531349	0	0	0	0.0040365117477	0.000403117336096	0	0.000843462344703	0.000303469836281	0.00126875710611	0	0	0	0	0	0
taxid:699246|Clostridiales_genomosp._BVAB3_str._UPII9-5	0.0112285764697	0.0195719091312	0.0705032675254	0.014079589203	0.00989813674162	0.0428716555178	0.0466094598746	0.0163765235198	0.00261541998858	0.0195880307377	0.0308633910569	0.0697046089345	0.0738556947619	0.00344214425692	0.0361149261559	0.0870781566304	0.012523540623	0.00303488007116	0.031217862721	0.0620667677201	0.0107212974085	0.12446450959	0.0045104200191	0.0232315867547	0.0333750916972	0.0808375445915	0.0221737201097	0.0789033842279	0.0090867733897	0.000976753523932	0.00665589675286	0.0458116404865	0.0028973342029	0.0231685868915	0.0264383630355	0.0697880135562	0.000907591413699	0.027711669291	0.0167322556367	0.0112651588313	0.00952041403502	0.0339047104438	0.068342389843	0.00156124346867	0.0514044507866	0.0416703197145	0.0999433221876	0.0152788945312	0.00362949174575	0.0259458309507	0.0175505250279	0.00369288511635	0.000504026996035	0.0160172569694	0.0239911556454	0.0874098705694	0.0347103566961	0.036710187539	0.0479439374154	0.00836720858186	0.0273342513129	0.00817270684481	0.0302394861927	0.0528909445956	0.00837256743144	0.00437804012242	0.0100238487097	0.0456506009918	0.0153137440761	0.0455034199579	0.00293340711874	0.0613771194314	0.107534606557	0.0412446976836	0.0576083016625	0.00614317586812	0.0123528808128	0.064228925418	0.0088019796251	0.027075335206	0.0242326544834	0.0683544643357	0.0160385999663	0.0141003133435	0.0227276563469	0.00498667770206	0.0156192865	0.0111694805988	0.0507391840419
taxid:700015|Coriobacterium_glomerans_PW2	0.000564993197759	0.000727901801554	0.00120616488394	0.000523636109147	0.00141113849202	0	0.00393080229594	0.000824024703099	0	0	0.00440007248349	0.00241723274919	0.00157939746319	0.000736099487633	0	0.00134209631289	0.000465764873535	0.00584105763385	0.00161840295159	0.00056480523702	0.00114636995723	0.00241969315159	0.00128606574556	0.000584476960415	0.0012412580301	0.00241214469876	0.00108384693084	0.00828869682391	0.00621823490211	0	0.001004723012	0.00244919464241	0.000619592342178	0.000660610893177	0	0.00369800822545	0.0015527009323	0.000718317070179	0.00055048892076	0	0.00106222542949	0.00966732289459	0.00269814632842	0	0.000829644986991	0	0.00148680282104	0.00096811200156	0.00194040895369	0.00462374405882	0.00309084107824	0	0.000431142899126	0.000489325165131	0.00223064665008	0.00260825903333	0	0.00118497221922	0.00154758767868	0.000650661859196	0	0.000776767150812	0.00739049968569	0.00193344982162	0.00143237287841	0.00160498283316	0	0.00118331398993	0.00245612291209	0	0.00083640867086	0.00119322203608	0.00630032327742	0.00162833389171	0.00652207980137	0.00394113808555	0.000754757878349	0.00183137314273	0	0	0.0041457052855	0.000596634342794	0.00997771734347	0	0.000555461610749	0.000473954040467	0.000534427284003	0.0133760675499	0.00504675784931
taxid:700598|Niastella_koreensis_GR20-10	0	0.000340947948016	0	0	0	0	0	0	0	0	0	0.000188704608221	0	0	0	0.000157158899368	0	0	0	0	0	0.000850035073175	0	0	0	0	0.000126918008118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113365497817	0	0	0.000103410330607	0	0.000100973295055	0	0.000208966208483	0	0	0	0	0	0.000140409116496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000279462496806	0	0	0	0.00133199552912	0	0	0
taxid:701177|Escherichia_coli_O55:H7_CB9615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000602495814404	0	0	0	0	0	0	0	0	0	0	0.000187828646419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:701347|Enterobacter_lignolyticus_SCF1	0	0	0.000265043015539	0.000460255791761	0	0.00024054845434	0	0.000181071423232	0	0.000613644222626	0	0	0	0	0	0	0.000614083836749	0	0.00320065493467	0	0	0.000531704063113	0.00339120544385	0	0.00163652636089	0.000353363575956	0	0	0	0	0	0	0	0	0.0138435749515	0	0	0.000947059186988	0	0	0	0	0	8.38454912295e-05	0.000364612852034	0.00342674677903	0	0	0	0	0	0	0.000378957854383	0	0.000196065172385	0.00573139583736	0.00434955614212	0	0	0.012867896023	0	0	0.000541330169452	0	0.00125900009898	0	0	0.000260021753573	0	0	0	0	0	0	0	0	0	0	0	0.000282734275288	0	0.000262209201235	0	0	0	0	0	1.01866384824	0
taxid:701521|Pediococcus_claussenii_ATCC_BAA-344	0.000604078028186	0	0	0	0	0	0	0.0585884079961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000687516294687	0	0	0	0	0	0.000415524812219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203981064825	0.00975741550174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00921871551317	0	0	0	0	0	0	0	0	0.000637883090983	0.00134723280827	0	0	0	0	0	0	0	0.000886498982373	0	0	0	0	0	0	0	0
taxid:702113|Novosphingobium_sp._PP1Y	0.000224946696192	0	0	0	0	0	0	0	0	0	0.000350369445895	0.000320799449748	0	0	0.000186357396733	0	0	0	0	0	0	0	0	0.000232703971954	0	0	0	0.00141431409415	0	0	0	0.000243780918658	0	0	0	0	0	0	0.000438343911064	0	0	0.000549850449473	0	7.59585094592e-05	0	0	0	0.00038544463395	0	0	0	0	0	0	0.000177622171841	0.000692302437961	0	0	0	0	0	0	0	0	0	0.000426005820007	0	0	0	0	0	0	0.00100336564179	0	0.00028852270738	0	0	0	0	0	0	0	0	0.000960423103992	0	0	0	0	0
taxid:702459|Bifidobacterium_bifidum_PRL2010	0.0026987156778	0.000695371205015	0.939092122738	0.021009841987	0.0111216057444	0.0250985156211	0.00375513115006	0.00196799571567	0.0162430050338	0.0146728191282	0.00504411506903	0.00923681763675	0.0113160956069	0	0.00715441496855	0.0519257305012	0.00266969649482	0.00496001371704	0.0177798630183	0.0107912714992	0.00657082581897	0.0127135516968	0.00614295146205	0.0139589037766	0.00415024776141	0.00307245833117	0.000517704410637	0.0622149580651	0.00742542037902	0.00119725757607	0.00127976136354	0	0	0.00757305106574	0.00115738843261	0.00555144992171	0.00889985585432	0.0178415854251	0.00315532240771	0.0023013818099	0.00777977763509	0.0211092146335	0.0103102548157	0.00109354130811	0.00475540436724	0.0180899398876	0.0532633591723	0.0023121154793	0.00667328509711	0.00176684188499	0	0.000335300835674	0	0	0.00170476561065	0.00747508066249	0.00157578847433	0.0113201472813	0.0162626702855	0.0385381575475	0.00515461737727	0.00148410543434	0.023534038342	1.29477657004	0.00068417941291	0.00357759426267	0.00862228246118	0.000565215303309	0	0.0185919691941	0.000399514401598	0.000569947926565	0.00842625850365	0.00881485225363	0.0263069866289	0.00753001004758	0.00721027059202	0.0478204157038	0.00832838487663	0.00553127433648	0.00237625795721	0.00170991062675	0.00357442651482	0.00403281366733	0.00902083790599	0.0253552656774	0.0132741242508	0	0.671112937322
taxid:703339|Staphylococcus_aureus_04-02981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000627185553103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:703613|Bifidobacterium_animalis_subsp._animalis_ATCC_25527	0	0	0	0.000573214145773	0	0	0	0	0	0	0	0	0	0.000402896812917	0.000512386345005	0	0	0	0	0.000618281180023	0	0.00132439524194	0	0	0	0	0	0.00129621047531	0	0	0	0	0	0	0	0.000578305263354	0	0	0	0	0.000387599092544	0.00151180402304	0	0	0	0	0.0016275737943	0.00158965973973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013483724321	0.0105825473887	0	0	0	0	0	0	0	0	0	0.000594168357544	0	0	0	0	0	0	0	0	0	0	0	0.000518828162718	0	0	0.00110491730382
taxid:706191|Pantoea_ananatis_LMG_20103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181658087831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032215646981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378202028533	0
taxid:706587|Desulfomonile_tiedjei_DSM_6799	0	0	0	0	0	0	0	0	0	0	0	0	0.000255974213399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000503897158535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026892245669	0	0.000240967325494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000816878756708	0	0.000469794979356	0	0	0	0	0.000208532407666	0	0	0	0	0	0	0	0	0.00032717283668
taxid:707241|Sinorhizobium_meliloti_SM11	0	0	0.000889306537006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:709032|Sulfuricurvum_kujiense_DSM_16994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290177019232	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045809515692	0	0	0	0	0	0	0	0	0	0	0
taxid:709986|Deinococcus_maricopensis_DSM_21211	0	0	0.000729409245546	0	0.00021334095291	0	0.000339584410443	0	0	0	0	0	0.00143267366765	0	0	0.000405805819781	0.000281663982703	0.000392476416471	0	0.000341557085022	0	0	0.000388864017548	0	0	0.000486235524483	0	0	0	0	0.000202530147114	0.000370277986057	0	0	0	0	0	0	0.000332899517901	0	0.000214121374682	0	0	0	0	0	0.000899120624728	0	0	0	0	0	0	0	0	0.000525767877736	0	0	0	0	0	0	0.000744881410456	0.00140306804929	0.000433102486438	0	0	0	0	0	0	0.000360791130919	0	0	0	0	0	0	0	0	0.0005014100153	0	0.00226270037062	0.000364695824705	0	0	0	0.00346669992867	0
taxid:709991|Odoribacter_splanchnicus_DSM_220712	0.901076735424	3.38204536635	1.21745725641	0.85353103814	0.343767572076	0.764838950826	1.13170755183	1.27946167926	2.34620837526	1.39255251573	3.86456982276	1.00055163241	2.70984673358	0.180828162235	1.11805642204	1.51369097787	1.55003427679	1.89444055921	0.396792834824	2.699066231	1.57262131617	1.83569375505	1.28323880923	0.164695843727	0.721952438382	2.25444205933	1.71499438735	2.44113254505	0.102398558927	2.03840864727	0.975977591468	1.13106627895	1.72083827289	1.16526163427	0.368039543526	1.01964396304	0.0302902050996	1.06671668697	0.324555802179	1.2371696144	0.279874543044	0.549474583984	1.14498760293	0.0124979366645	2.6710874795	2.47667756996	3.14252956611	2.44538736593	0.459290855955	0.563473744411	2.72194984372	0.0361796097186	1.50459288771	0.00542106686945	0.490813220963	6.1309802795	1.17375616468	1.7811140631	1.03430263761	0.53687365084	1.67984208095	0.00972800031836	0.987268433894	0.4885629943	2.42999185459	0.779531901406	1.49140343201	1.20151717351	0.607702268453	0.632098585138	1.40666262952	0.0204037030958	1.51433777833	0.294387913237	1.14736785929	1.31493812392	1.48547516122	2.22798493782	0.0347396119144	2.58628593672	0.929759819794	0.211804465916	1.48087196161	2.35381010878	1.62914372619	0.142227525338	0.164236120471	0.789727166938	8.79120292275
taxid:710421|Mycobacterium_chubuense_NBB4	0	0	0.000201167539477	0.000174666978058	0	0	0	0	0	0	0	0.000268768541224	0	0	0	0	0	0	0	0	0.00114716865015	0	0	0	0	0	0	0.000394974841983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000257972917963	0	0	0	0	0	0.000185478962324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000673369866691
taxid:710685|Mycobacterium_rhodesiae_NBB3	0.000186314526452	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308705046227	0	0	0	0	0	0	0	0	0	0	0.000265146317434	0	0	0	0.000137760886386	0.000110440558069	0	0	0	0	0	0	0.000236875249656	0	0	0	0.000455419563157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000630135447709	0
taxid:710696|Intrasporangium_calvum_DSM_43043	0	0	0	0	0	0	0	0	0	0	0.000462637480833	0	0	0	0	0	0	0.00034119288808	0	0	0	0	0	0	0	0.00126810245857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000472819339901	0.00110327482214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064755034709	0	0	0	0	0	0	0	0	0	0.000662435834963	0	0.000761946682676	0	0	0	0	0.00169106294484	0	0	0	0	0	0	0.000280956840242	0	0
taxid:712898|Pantoea_vagans_C9-1	0	0	0	0.000226630598587	0	0	0	0	0	0	0	0	0.000341782954075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139827605299	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167962459043	0	0	0	0	0	0	0	0.000101987026482	0	0	0.000281607559241	0	0	0	0	0	0	0	0	0	0	0	0.000258214263264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10668640531	0
taxid:712938|Lactobacillus_fermentum_CECT_5716	0	0	0	0	0	0	0.00113123074873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00436682701363	0	0	0	0	0	0	0	0	0	0	0.000723526149577	0	0	0.00035664281921	0	0	0	0.00167132278453	0	0	0	0	0	0	0	0	0.00394298915971	0	0	0	0.000596782690209	0	0	0	0.00469440058501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:712961|Lactobacillus_salivarius_CECT_5713	0	0	0.00418114861838	0	0	0	0	0	0.00620422857298	0.0200523766097	0.0209180861954	0.0111723911096	0	0	0	0.00731083955318	0	0	0.0528958355573	0	0.0079477411864	0	0	0	0	0	0	0	0	0	0	0	0	0.0143942582979	0	0.156968304625	0.00653578299244	0	0.0109043418577	0	0	0	0	0.000188956098907	0	0	0	0	0	0.0210655352271	0	0.00034762548465	0.000427014003761	0	0.0159068489461	0	0	0.00352087254157	0	0	0	0	0	0	0.00141865557551	0.000529870836287	0.00357568463954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00529309272456	0	0
taxid:71421|Haemophilus_influenzae_KW20	0.00261257975875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148672114487	0	0.000717461205213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00330824481439	0	0	0	0	0	0.008552244654	0	0	0	0	0	0	0	0	0	0	0.000693068822757	0	0	0	0	0	0	0	0.000946444581188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000697160150549	0	0	0	0	0
taxid:714313|Lactobacillus_sanfranciscensis_TMW_1.1304	0.00260656659244	0	0	0	0	0	0	0	0	0	0.00135330029757	0	0	0	0	0	0	0	0.00124440290711	0.00260569944539	0	0.00186052131775	0.000988866184982	0	0	0.0012364781682	0	0	0	0	0	0.0282480787318	0	0.0233656527232	0	0	0.000596942050843	0.0110463942182	0.0507930373694	0.00246977766806	0	0	0	0.00762812380224	0	0.0222685529623	0	0	0	0.00568837375673	0.000679020656822	0	0	0	0	0.0106960593314	0	0.0127558839545	0	0.00200119632341	0	0	0	0	0	0	0	0.12101131915	0	0	0	0	0	0	0	0.00202024828907	0	0	0.00365636715254	0.000989334449227	0.0127506631256	0	0.00191798656452	0	0	0.00728854065933	0	0	0
taxid:714359|Bacillus_thuringiensis_BMB171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181437269543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000398247359256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:714962|Escherichia_coli_IHE3034	0.0687950648662	0	0.195321554781	0	0.0146108802724	0.0160948885921	0.0148843498692	0.000170638478739	0	0	0.0043735873768	0.687434256206	0	0	0.00155083986817	0	0.0223764638703	0	0.00100541336907	0.179649771807	0.0322849741982	0	0.000266317625619	0	0	0	0	0.0205970128533	0.00321916970496	0.501057679832	2.61389399694	0	0	0	0.000501766848064	0.0148780317246	0	0	0.000227989747512	0.000166287748119	0	0	0.010802119493	0.19477073027	0	0	0.00246308898861	0.0515223266409	0.000803637150065	0	0	0.00101754939924	0	0	0.0110860992262	0	0.00263503549765	0	0.278491394006	0	0	0.0022519338344	0	0	0	0	0	0	0.000339074848719	0	0.0228627883989	0.0069185651638	0	0	0	0	0	0.000505652683962	0.0124731034604	0	0	0	0	0.0459569042069	0.0358876798921	0	0.00110668840869	0.00395701004325	0.00501638018608
taxid:715451|Alteromonas_sp._SN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000251753862267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:716541|Enterobacter_cloacae_subsp._cloacae_ATCC_13047	0	0.000550121137263	0.000227893651405	0.000989361790496	0	0.00785962870421	0	0.00124553450983	0	0.0242711494381	0	0.00669846724193	0.000298412480497	0	0	0	0	0	0.00366938646275	0	0	0	0.00510279371807	0	0	0.0170147538668	0	0	0	0.00157862135263	0	0	0	0	0.605690295563	0	0	0.005428773534	0.133548542603	0	0	0.00730620346551	0.00237901853992	0.0141303086286	0.000313507428333	0.069872764129	0.00196642308048	0.000914578852119	0	0	0.00817579997606	0	0	0.0253322438954	0.000168583986103	0.289770114769	0.00302754376833	0.0199261649885	0	0.00885142905463	0	0	0.00372364338464	0.000584491816034	0.000270633550835	0	0	0	0.0133030995049	0	0.000474094948228	0.00045089644104	0	0.000615317128244	0	0.00124106905693	0	0	0.0128779931858	0	0	0.000450914069023	0.0254501596945	0	0	0	0	0.739411008503	0.00533981290647
taxid:716544|Waddlia_chondrophila_WSU_86-1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001785075452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:717773|Thioalkalimicrobium_cyclicum_ALM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107144120271	0	0	0	0	0	0	0.000656373157017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:717774|Marinomonas_mediterranea_MMB-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000279840161529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
