species	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
Acidaminococcus sp. D21	0.0549169880662	0.162291230992	0.0960324525937	0.0184733274294	0.0721185186115	0.00734093175926	0.0133403624387	0.0217429715269	0.00911967919033	0.168503552297	0.0728445972013	0.228492726358	0.143537488726	0.0599717372996	0.0159314874064	0.0716321572225	0.0159044774005	0.0080442622051	0.10299585877	0.0742015205052	0.136961387471	0.0726468098926	0.0718427542661	0.173338235134	0.139903949001	0.076630751265	0.00778188986885	0.00537983418654	0.0195262223196	0.0815455395184	0.02835546421	0.0286891798014	0.052354013846	0.0884895007989	0.0380408937322	0.122622089803	0.104240818075	0.0398080285144	0.0402671766006	0.199933466253	0.06514466728	0.0454073815596	0.181469132729	0.0116058713235	0.0165590799087	0.0858478203523	0.0523364461781	0.0126624904234	0.0720202376199	0.00395784762876	0.0288107015303	0.0419944601876	0.00264881552026	0.139709564775	0.0916121012181	0.00297336103081	0.0551525016108	0.0014608117718	0.0473135439746	0.0246920392879	0.0948986521306	0.0697268408564	0.0293546543436	0.0558660735892	0.11309607305	0.438393593507	0.00826783835392	0.0325794781282	0.399048268718	0.0623012899927	0.040607570878	0.12729821124	2.79429410352	0.0327086456449	0.251541169033	0.0114488459237	0.157086905612	0.667855132896	0.0302068729215	0.00483117590523	0.00478416048787	0.143215186104	0.0741407872888	0.0334405144398	0.0795929834491	0.0173757666519	0.0172790651113	0.0549656776174	0.0967914561167	0.0029221033082	0.00718323734694	0.0383252375236	0.0574959085761	0.034574471571	0.0358252544058	0.264466451024	0.0956818566114	0.041117924364	0.200628795148	0.389443961274	0.0370099837578	0.0180610054446	0.00486497597601	0.0850726243068	0.0988882650448	0.141809474693	0.106991707437	0.0286195361788	0.0118895974521	0.179766393255	0.00635552345457	0.366784139471	0.0579892599213	0.144122600405	0.0942658001223	0.0614419788552	0.0176065860558	0.0555067148235	0.218697427665	0.181673378306	0.0629570158972	0.312170863323	0.285172306299	0.0894464794501	0.302085640661	0.238660390626	0.00942253005945	0.0443373689034	0.127881699538	0.0601751316974	2.76763483325	0.0704700607909	0.0989680585153	0.0280008455576	0.0336285676988	0.0241689167618	0.0284602253742	0.0575416229313	0.293145723148	0.398121209961	0	0.0451134688091	0.21228977929	0.00281238062895	0.124501865475	0.019350446832	0.349362968947	0.0798774364248	0.0843841978957	0.022240787428	0.0615596126667	0.00567082751194	0.016673964133	0.0181322256221	0.00825519259769	0.158450179379	0.0596081313758	0.166495793029	0.0839059612158	0.0462848583511	0.0112997494241	0.0872338756451	0.0205261536397	0.0101466648236	0.0918258402423	0.0813299292992	0.138556126877	0.0602900986565	0.0645754923413	0.182649449373	0.12241955925	0.0735604597553	0.00666501433119	0.00866340335248	0.020134640582	0.0718675443749	0.0196998656717	0.0257311536567	0.00942376885351	0.0615472802101	0.0206531251692	0.128266656757	0.0946334547772	0.0410168173012	0.038347319743	0.215087299379	0.0769258781569	0.00136532981631	0.176104793436	0.0139995333431	0.00790271988821	0.0768678924132	0.0539753736465	0.0108320908494	0.0769546920337	0.00319144809338	0.030030767745	0.0448830183469	0.00511636967052	0.122899084562	0.11170588375	0.00153576939261	0.0588053703601	0.00194656015196	0.0446562146748	0.0304693647822	0.0934941222968	0.0562444774959	0.025713035266	0.0453336620875	0.0901573690259	0.370061915675	0.00791640145889	0.0409784539367	0.398263473094	0.078442967264	0.04423884479	0.122309080305	2.98198004511	0.0231503529324	0.0166522461929	0.0928071746924	0.637092683504	0.0218424848943	0.00404140874786	0	0.126911291368	0.0341286532509	0.093127688728	0.0152448151207	0.0221111882448	0.0494080733305	0.093537186265	0.00209584006163	0.00870855544225	0.0337119188053	0.0280402632424	0.0272383113417	0.0225722339377	0.11245196481	0.0453878738774	0.0349925973295	0.137416012746	0.215964831661	0.0571857529705	0.0225424739104	0.00474686197564	0.0752620802563	0.112938661184	0.137832278543	0.0989110380424	0.0375081802997	0.00869694990586	0.150962175739	0.00780383937591	0.2646313339	0.0646754048381	0.117005699893	0.0380226926296	0.0618067712749	0.0134664607558	0.045510556434	0.250078807817	0.145755849967	0.0600661851056	0.325392128307	0.228135649026	0.0692412965083	0.156144345025	0.250117581724	0.0197437199198	0.0391172546974	0.0917270770764	0.0468992924686	2.57698899599	0.0697213037094	0.0605459371067	0.0227382072474	0.0454603039938	0.0367473549343	0.0282535469178	0.0418258789152	0.174358204295	0.239443441953	0.0195349182692	0.0518301266884	0.20580755725	0.0049231058756	0.0899353041402	0.0247449428198	0.262558818206	0.0591162630331	0.224276504576	0.075607770455	0.115882881806	2.04942734093	0.0673706205274	0.0369022697624	0.124011072888	0.791997878893	0.0696082229717	0.17273861142	0.0690605461104	0.116100484385	1.97618898973	0.03851947254	0.0324308130524	0.0966464101133	0.755768483207
Acidimicrobium ferrooxidans	0	0	0	0.00127767291983	0	0	0.000364208312323	0	0	0	0.00243781908972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000384113583355	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000375333135379	0	0	0.000695106258756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000859759042435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000759935635246	0.00109790881267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123235004782	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000969106911159	0	0	0	0	0	0	0	0	0	0	0	0	0.000596176892726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016096858891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000521539164266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248044830763	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000899331142223	0	0	0	0	0.000179912620496	0.000577980887403	0	0	0	0	0	0	0	0	0	0	0	0.000492014788567	0	0	0	0	0	0	0.000448873220233	0	0	0	0	0.00130559673057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidiphilium cryptum	0	0.00195913885768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202519753746	0.000408787020928	0	0	0	0	0	0	0	0	0	0	0.000562740130847	0.000296807669258	0	0	0	0	0	0	0	0	0	0	0	0	0.000567964842193	0	0	0	0	0	0	0	0.000270284883474	0	0	0	0.000565618587017	0	0	0.00107699267807	0.00414265826755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00390184441313	0	0	0	0.00223480196292	0	0	0	0	0	0	0	0	0.00105548455447	0.000252859598114	0	0	0	0	0	0	0.00056573004207	0	0	0	0	0	0	0	0	0	0	0.000176619698079	0	0	0.00162294358533	0	0.000861878693529	0	0	0	0	0	0.000336868348435	0.00315329266223	0	0	0	0	0	0.00041351797303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000303915214695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000354498219034	0	0.000652888993599	0	0	0	0	0	0	0	0	0	0	0.000326974317678	0	0	0	0	0	0	0	0	0	0	0	0.00046011225716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264633606885	0	0	0	0	0	0	0.00117906311965	0	0	0	0	0.00091455137789	0	0	0	0	0	0	0	0
Acidiphilium multivorum	0	0	0	0	0	0	0	0	0	0	0.00873798606332	0.00112389639844	0	0	0	0	0	0	0.00159748519728	0	0.00330714412192	0	0.000887548661663	0.0019802456724	0	0	0	0	0	0	0	0	0	0.000393370234924	0	0.00177653978686	0	0	0	0.00305953141727	0	0.00034958679806	0	0	0	0	0	0	0	0	0	0	0.0001279194792	0	0.000392472122863	0	0	0	0	0.000279085168134	0	0	0	0	0	0	0	0	0.0018927143011	0	0	0	0	0	0	0	0	0	0.000373177085265	0	0	0	0	0	0	0	0	0	0.00389529853461	0	0	0.000616948014024	0.00158665996176	0	0	0.00183648255584	0	0.000330951918583	0	0	0	0	0	0	0	0.00281091756631	0.00355228491006	0	0.000823831180013	0	0	0	0	0.00085068198421	0.00182095460643	0	0	0	0	0.00609532114949	0.00063102406271	0.00220131826134	0.00313969662104	0	0	0	0	0	0	0	0	0	0	0	0	0.00309089629387	0	0	0	0	0	0	0	0	0	0	0.000751376437253	0	0	0	0	0	0	0	0	0	0.000381509248494	0	0.00081041558224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237688966941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154674493333	0.000322168671413	0.000174371703062	0	0	0.0013958930455	0.000157900230222	0	0	0	0	0	0	0	0	0.000999992978379	0	0	0	0.000644310600517	0	0	0	0.00110286932832	0	0	0.00189981035204	0.00052915017801	0	0.000119541515853	0	0.005260708267	0	0	0	0	0	0	0	0	0	0	0	0	0.000254022397481	0	0	0	0.000857471456091	0	0	0	0.0021810968288	0	0	0	0.000449224947709	0	0.000460501942682	0.00181185908145	0	0.00063000384176	0	0	0	0	0	0.000280535630084	0	0.000178842665402	0	0	0	0	0.00255704282694	0	0	0	0	0	0.000328105625726	0	0	0	0	0	0	0.00160997351542	0	0	0	0	0.000419795688252	0	0	0	0	0	0	0	0	0	0	0	0.00221732160636	0	0	0	0	0	0	0	0	0	0.00127890417234	0	0	0
Acidithiobacillus caldus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250624175741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00072665851376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000476859803523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidithiobacillus ferrivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000778128243121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312324834417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidithiobacillus ferrooxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000564394273324	0	0	0.00123950212077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000246571457211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102329085015	0	0	0	0	0	0.00100769416852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070259011928	0	0.000496778149911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230676007709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076055007488	0	0	0	0	0	0.000508848639571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065627147823	0	0	0	0	0	0	0	0	0	0	0.000409833722703	0	0	0	0	0	0	0	0	0.001448179792101	0.00100423710328	0.00252908342593	0	0	0	0	0	0	0	0	0.00037920427843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000391207128445	0	0.000505135546956	0	0	0.000529600714598	0.000459043359197
Acidobacterium capsulatum	0	0.000376232339741	0	0	0	0	0	0	0	0.000914083747556	0	0	0.0013660525755	0.00162664791427	0	0	0	0	0	0	0	0	0.00362536248044	0.000505543292503	0	0	0	0	0	0	0	0	0	0	0	0	0.000498217382674	0	0	0	0	0	0.00094655608288	0.000114470080448	0	0	0	0	0	0	0	0.000320856307128	0	0.00291494065985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000429100362438	0	0.00226234962754	0.000798000827462	0	0	0	0	0	0	0.00027155298814	0	0	0.000861772068812	0	0	0	0.000157502644576	0.00081012705881	0	0	0.000312561029116	0	0	0	0	0	0.000851963540303	0	0	0	0.00114817311103	0	0	0	0	0	0	0.000264348914356	0	0.00278926418089	0	0	0	0.000317211555115	0.000518698052759	0.00257753862973	0.000749308833877	0.000801543257679	0	0	0	0	0	0	0	0.000824019220202	0	0	0	0	0	0	0	0	0	0	0	0	0.000305127267623	0.00261777960102	0.00149958084528	0.000767285237972	0	0.000851646928401	0	0	0	0	0	0	0	0.0011687606904	0.000258794334023	0.0024827232345	0	0	0	0	0.000177557305999	0	0.00129762260985	0	0	0.000507686437509	0	0	0	0	0	0	0	0	0	0	0	0	0.000289920856999	0	0	0	0.00034933751469	0.000291818856685	0	0	0	0	0	0	0	0	0	0	0.00016124343234	0	0.00130724021059	0	0	0	0	0.000400408657109	0	0.000340388568829	0.000256395177051	0	0	0	0	0	0	0	0.00153806291962	0	0	0.000720471746034	0.00031396016697	0.000244145107276	0	0.00059689917721	0	0	0	0	0.000174658695463	0.000549120836824	0	0	0	0	0	0	0	0.000323639226789	0	0	0	0	0.00219028693376	0.000255288597762	0.000890910769277	0	0	0	0.000229368166086	0.000264077607461	0.00047025209357	0.000264317335788	0	0	0	0	0	0	0.000929996447168	0	0.00020955257449	0	0	0	0.00171887814245	0.00284716254131	0	0.00134518573599	0	0	0	0	0.000558420942848	0.000742676493797	0	0.000938846934801	0	0	0	0	0	0	0.000273365629763	0	0	0	0	0	0	0	0	0	0	0	0.000872660864764	0	0	0.00203036897598	0	0	0	0	0.00288960535424	0.000546910628225	0	0.00255505054055	0.00163247781599	0	0	0
Acidothermus cellulolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151087903406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252676367052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127376979155	0	0	0	0.00043836426496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440671853934	0	0	0	0	0	0	0	0	0.000353416723814	0	0	0.000298535807554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000587601995761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000427324584533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136157305505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidovorax avenae	0	0	0	0	0.000275270313386	0	0	0	0	0.00137637068532	0.00287907689831	0	0	0	0	0.000450081364336	0	0	0	0	0	0.000337155488291	0.000682355781826	0	0.00235274819883	0	0	0	0.000265823476017	0	0.000170303748249	0	0	0	0	0	0	0	0	0.00168014043497	0	0	0	0	0	0.00067425206792	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214563309398	0	0	0	0	0	0	0	0	0	0	0	0.000675193003874	0	0	0.00129222549137	0.000173178631848	0	0	0	0	0	0	0	0	0.00102221917135	0	0	0	0	0	0	0	0	0	0	0.000235317518225	0	0	0	0	0	0	0	0	0	0.00172884794847	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00195255849439	0	0	0	0	0	0	0.000213791967564	0	0	0	0.00682416404431	0	0	0	0	0.000182793093992	0	0	0	0	0.000498509889728	0	0	0	0	0	0.000577665291418	0.00046939198685	0.000160294648826	0	0	0	0	0	0	0	0	0	0	0.000472579964489	0.000159135536547	0	0.000133064860665	0	0.000730569946381	0	0.000964563179349	0	0	0	0	0	0	0	0	5.66629790476e-05	0.000226637238321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134058609866	0	6.51709643442e-05	0	0.0001213951862	0	0.00147627100034	0.00091243597939	0	0	0	0	0.000188545348401	0	0	0	0	0	0	0	0	0.000565264227404	0	0	0	0	0	0	0	0.000449386903444	0	0	0	0	0	0.000826832141503	0.000163845652769	0	0	0.001384113094	0	0	0	0	0	0	0.00087897619002	0	0.000687082997987	0	0	0.000516137742591	0	0	0	0	0	0	0	0.0001614509651	0	0	0	0.000117920006712	0.000700165521354	0.000215678438224	0.000788828215502	0	0	0	0.00032352252915	0.000714513498479	0.000393175728319	0	0	0	0	0	8.40835665071e-05	0.00279569065054	0	0	0.00123803813113	0	0	0	0	0.000135753304007	0	0	0.000968228653044	0.000249320493539	0.000697844227614	0	0	0	0	0	0.00109743965679	0	0	0.00100697290868	0.000852348881598	0.00229290287657	0	0	0	0	0	0	0.000309912403759	0	0	0	0	0.000249727669397
Acidovorax citrulli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314462821801	0	0	0	0	0.000389808708753	0	0	0	0	0	0	0.000697682695649	0	0	0	0	0.000466279303972	0	0	0	0	0	0.00110105108875	0	0	0	0.000345275724352	0.000299882746987	0.000151328663625	0	0	0	0	0	0	0	0	0	0.0211824629665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165432971506	0	0.000581475810373	0	0	0	0	0	0	0	0	0	0	0.000132897127651	0	0	0.000375578169414	0.000121445390371	0	0	0	0	0	0	0	0.00098725909005	0	0	0	0	0.000306394595316	0	0	0	0	0	0	0	0	0	0.000358452475732	0	0	0.000239355770058	0	0	0	0	0.00247218030123	0	0	0.000551533483536	0.00021896017817	0	0	0.00137292156263	0.00063537559093	0.00112291129349	0	0	0.00117218790417	0.000187211937309	0	0	0	0	0	0.000571824018273	0	0	0	0	0	0	0	0	0	0	0.000512826035808	0	0	0	0.000300398338662	0	0	0	0	0.000593307944087	0	0	0.000249410252168	0	0	0	0.000391461221208	0	0	0.00045924003728	0	6.03958914319e-05	0.000187155019359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253673886133	0	0	6.6746408328e-05	0.000314033916214	0	0	0	0	0	0	0.015988179151	0	0	0	0	0	0	0	0	0	0	0.000144732233577	0.000790634985594	0	0	0	0	9.41263492435e-05	0	0	0	0	0	0.000819842827952	0	0	0	0	0	0	0	0	0	0.000499096283018	0	0	0	0	0	0	0	0	0	0	0	0	0.00108779028879	0	0.000307628048297	0	0	7.25380571619e-05	0	0	0.000179272833599	0	0	0.000140819756744	0	0.000159700288834	0.000331343368189	0	0	0	0	0.000360842594451	0.00204468874883	0.000168540009032	0.00034446481621	0	0.000764305406641	0.000361957835065	0	0	0	0	0	0	0	0	0	0	0	0.000310778996653	0	0	0	0.00112065167485	0	0	0	0	0	0	0	0	0.00225359979787	0.00169278659482	0.0019097869819	0	0.0006348084628	0	0	0	0	0.000255764590261
Acidovorax delafieldii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000283186765659	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273494939248	0	0	0	0	0.000127511942136	0	0	0	0.000320298656601	0	0.000295076605914	0	0	0	0	0	0	0	0	0	0.000232429410375	0	0	0	0	0.00136041700274	0	0	0	0	0	0	0	0	0.00017369129361	0	0	0	0	0	0	0.000192616327874	0	0.000266424121235	0.000819316071926	0	0	0.00109138170675	0	0	0	0	0	0	0	0	0	0.000561645689172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000444852539523	0	0	0	0	0	0	0	0.00123682702699	0	0	0.000206956497766	0	0	0	0	0.000564407870266	0	0	0	0	0	0	0	0	0	0	0	0.00011338238561	0	0	0	0.000332080256194	0	0	0	0	0	0	0	0	0.000368693824372	0	0	0	0	0	0	0	0	0.000206893576887	0	0	0	0	0	0	0.000494251697162	0.000139802841262	0.000234149146796	0	0	0	0	0.000358724435065	0	0	0.000269269201601	0.00140213973007	0.000151779806268	0	0	0	0.000549769622753	0	0	0	0	0	0	0	0	0.000290144057899	0	0.000133591547002	0	0	0.0001253595376	0	0	0	0	0	0.000992200599461	0	0.000267616733361	0	0	0	0	0	0	0	0	0.000936131012983	0	0	0	0	0	0	0	0	0	0	0	0.000276147990548	0	0	0	0	0.000281718580782	0	0.000195511296663	0	0	0	0	0	0	0	0	0	0.000198180085734	0	0	0	0.000198528069909	0	0	0	0	0	0	0	0	0	0	0.00031652527633	0.000281637970412	0	0.00020024204113	0	0	0	0	0	0	0	0	0.00169366889209	0	0	0.00011382163514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105560262592	0	0	0	0	0	0	0
