genus	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
Acidobacterium	0	0.000376232339741	0	0	0	0	0	0	0	0.000914083747556	0	0	0.0013660525755	0.00162664791427	0	0	0	0	0	0	0	0	0.00362536248044	0.000505543292503	0	0	0	0	0	0	0	0	0	0	0	0	0.000498217382674	0	0	0	0	0	0.00094655608288	0.000114470080448	0	0	0	0	0	0	0	0.000320856307128	0	0.00291494065985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000429100362438	0	0.00226234962754	0.000798000827462	0	0	0	0	0	0	0.00027155298814	0	0	0.000861772068812	0	0	0	0.000157502644576	0.00081012705881	0	0	0.000312561029116	0	0	0	0	0	0.000851963540303	0	0	0	0.00114817311103	0	0	0	0	0	0	0.000264348914356	0	0.00278926418089	0	0	0	0.000317211555115	0.000518698052759	0.00257753862973	0.000749308833877	0.000801543257679	0	0	0	0	0	0	0	0.000824019220202	0	0	0	0	0	0	0	0	0	0	0	0	0.000305127267623	0.00261777960102	0.00149958084528	0.000767285237972	0	0.000851646928401	0	0	0	0	0	0	0	0.0011687606904	0.000258794334023	0.0024827232345	0	0	0	0	0.000177557305999	0	0.00129762260985	0	0	0.000507686437509	0	0	0	0	0	0	0	0	0	0	0	0	0.000289920856999	0	0	0	0.00034933751469	0.000291818856685	0	0	0	0	0	0	0	0	0	0	0.00016124343234	0	0.00130724021059	0	0	0	0	0.000400408657109	0	0.000340388568829	0.000256395177051	0	0	0	0	0	0	0	0.00153806291962	0	0	0.000720471746034	0.00031396016697	0.000244145107276	0	0.00059689917721	0	0	0	0	0.000174658695463	0.000549120836824	0	0	0	0	0	0	0	0.000323639226789	0	0	0	0	0.00219028693376	0.000255288597762	0.000890910769277	0	0	0	0.000229368166086	0.000264077607461	0.00047025209357	0.000264317335788	0	0	0	0	0	0	0.000929996447168	0	0.00020955257449	0	0	0	0.00171887814245	0.00284716254131	0	0.00134518573599	0	0	0	0	0.000558420942848	0.000742676493797	0	0.000938846934801	0	0	0	0	0	0	0.000273365629763	0	0	0	0	0	0	0	0	0	0	0	0.000872660864764	0	0	0.00203036897598	0	0	0	0	0.00288960535424	0.000546910628225	0	0.00255505054055	0.00163247781599	0	0	0
Acidothermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151087903406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252676367052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127376979155	0	0	0	0.00043836426496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440671853934	0	0	0	0	0	0	0	0	0.000353416723814	0	0	0.000298535807554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000587601995761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000427324584533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136157305505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidovorax	0.000599749717372	0	0.004329988252344	0	0.000672754743143	0	0	0.000424691743731	0	0.00137637068532	0.00287907689831	0	0	0	0	0.000450081364336	0	0	0.000681571055805	0.000972427859253	0	0.000337155488291	0.004623584249136	0.003403781775743	0.002707302389856	0	0	0	0.000265823476017	0	0.002472985050972	0	0	0	0	0.000466279303972	0	0.000283186765659	0	0.00168014043497	0	0.001951601765025	0.00225523732431	0	0.000244136836171	0.001019527792272	0.00060875787653	0.000151328663625	0.000463106971345	0	0	0.000911127286071	0	0.0013119513349	0	0	0.000127511942136	0.0211824629665	0	0.000214563309398	0.000917156690551	0	0.001047749431136	0	0.00125154943683	0.000626785000109	0	0	0	0.000532482145249	0.001870861259624	0.012983252705614	0.001705154278585	0.00192894419429	0.007536174706903	0.000173178631848	0.000581475810373	0.00279706820496	0	0	0.000282138817297	0.000437594173163	0	0	0.00273330040972	0.000465777382869	0.00017369129361	0.000132897127651	0.00315910938408	0	0.000504524962671	0.000121445390371	0	0.000192616327874	0	0.000749974615029	0.001582690144524	0	0	0.00347057315632	0	0	0	0.000519879011507	0.000621976839611	0.00458611956808	0	0	0.00100970436994	0.001747883369152	0	0	0	0.00195489987297	0.000776914838268	0.000779064431732	0	0.000239355770058	0	0.00288637730189	0	0.00297546949438	0.00247218030123	0	0.001012211000036	0.000551533483536	0.001455220669864	0.000118643954258	0	0.00137292156263	0.00745953963524	0.00112291129349	0.00439168943919	0	0.001628330678015	0.000576961529067	0	0	0.00227558022334	0.000963600206563	0.001062917759994	0.000571824018273	0	0	0	0.00119095274412	0.000577665291418	0.00046939198685	0.000735256262953	0.000178039044107	0.000567248042887	0	0.000626208421418	0	9.59782549134e-05	0.00471086625437	0.000632478594856	0.000232955391966	0.00372473226935	0.001641766882323	0.000159135536547	0.000593307944087	0.000709493276917	0	0.000979980198549	0.003840492948022	0.002117828549479	0.000233652471424	0.005210016910533	0.000443270873193	0.000285089127334	0.00045924003728	0	6.03958914319e-05	0.000586815707492	5.66629790476e-05	0.000226637238321	0	0	0.000527264995625	0	0.000494251697162	0.000139802841262	0.000234149146796	0.000126114577836	0.000759548301734	0.00105073051771	0.000536788764465	0.001361417811845	0.000107221020312	0	0.000269269201601	0.001655813616203	0.000285838416134	0	0.0003381610368312	0.00053541145245	0.000991601172175	0.000208197542734	0.00355266630897	0.00091243597939	0	0.000117291032627	0.015988179151	0	0.000188545348401	0.000560477398972	0.000557468102088	0.000133591547002	0.000365898271694	0.000348359720703	0.00028524126906	0	0.000184476637876	0.001047921271091	0.000790634985594	0.000490959910239	0.001414013338603	0.001235970368826	0.002538280991931	9.41263492435e-05	0	0.000449386903444	0	0.000140197722098	0.000262837703009	0.001030949554025	0	0.00222816374371	0.000163845652769	0	0.000132562736468	0.001384113094	0	0.000250124615172	0	0.000499096283018	0	0	0.00177632122038	0.000276147990548	0.000885509621106	0	0	0.000670415813093	0.000281718580782	0	0.000876377827098	0.001076622790575	0.00108779028879	0	0.0006244807323	0.000354487368533	0	7.25380571619e-05	0.000408069226687	0.000242312080732	0.002297928017256	0.000215678438224	0.000788828215502	0.000634004533709	0.000451727883567	0.000549350155715	0.001337424175874	0.001853576502239	0.002743648779519	0.001294714212665	0	0.002650219517251	0.00204468874883	0.000758807800184	0.0006059454083861	0.00381082094081	0.001045943377053	0.000872280635316	0.00143828017226	0	0	0	0	0.000135753304007	0	0	0.001354111299142	0.001942989385629	0.001279116785155	0.000310778996653	0.00011382163514	0.000201804362528	0	0.001774783783269	0.00109743965679	0	0	0.00100697290868	0.005947839096568	0.00503437750596	0	0.00137988119711	0.003027325458429	0.00169278659482	0.00296538960782	0	0.002797431247189	0.00197138164585	0.00146948545429	0.00021017136554	0.000760504601322	0.001998407805508
Aciduliprofundum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202343794835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter	0	0.000472894125636	0	0.000332015677578	0	0	0	0	0.000211999220016	0	0.0015719135827	0	0	0	0	0	0	0	0	0	0	0	0	0.000624917530986	0	0.000587918338298	0.000473244319191	0	0.002042177189019	0	0	0.000465750751256	0.001272133276697	0	0.000256751681669	0.000700754609504	0	0	0	0.00206885068806	0.001662914407644	0.000413682646413	0	0	0	0	0.000450683132345	0	0.000732933326266	0	0.000448206749289	0.000395664119718	0	0	0	0	0	0.000275421218639	0.001273199089707	0.000293961059155	0	0	0.000352897550231	0.00106088134004	0.000697007239143	0	0	0.000389721162919	0	0	0.00312573471654	0.000891386995884	0.000672509541167	0	0	0	0	0	0.057607519701322	0	0	0	0	0	0	0	0	0.004784505298432	0	0	0	0	0	0	0	0.000362199491898	0	0	0	0	0	0	0.00110098932987	0	0.034981186079504	0	0	0.000319855599575	0	0	0.000173338901219	0	0	0	0.000472677996392	0.00089536103099	0	0	0	0.000601073562143	0	0	0	0	0.00278835091573	0	0	0	0	0	0	0	0	0.00097057887976	0.001645447417278	0.000501457463227	0.000447278736965	0	0	0	0	0	0	0	0	0.00115848825163	0	0	0	0.00019658711186	0	0	0	0	0	0	0	0	0	0	0.000497640866982	0.000382397262411	0	0	0	0	0	0	0.000638121470708	0.000873648629601	0.000356790926418	0	0	0	0.00421902949767	8.9314675418e-05	0	0.000201662305429	0	0	0	0	0	0	0.00036594105584	0.00202408263563	0	0	0	0	0	0	0.00114371242839	0	0.000806257539966	0	0	0	0.000119423928008	0.000807959809698	0	0	0	0	0.00208799272434	0.00029020801301	0	0	0	0.000942074739907	0.00025414776894	0	0.000382802171609	0.000589923182319	0	0.000267355020629	0.003818964145381	0	0	0	0	0	0	0.078726503753162	0.000133175560505	0	0	0.000541097114391	0	0.000504380741649	0	0.007523223952577	0	0	0.000380567847086	0	0	0	0	0	0	0	0	0	0	0.000328499391745	0.00134282379074	0	0.050433788983804	0	0	0	0	0	9.71485863955e-05	0	0	0.00161653665646	0	0.000427908924133	0.000380948171081	0.000269895855207	0	0	0	0	0	0	0.004966993791825	0	0.00053908334131	0	0	0	0	0	0	0.001309857788673	0	0.000271417560109	0.000376120032621	0.000316779390197	0	0	0	0.000388352048402	0	0	0	0.000527295874632	0	0	0	0	0.00168114878492	0	0.00105879154721	0	0	0	0	0	0.000316883317503	0	0	0.001399907354707	0	0.000861369735892	0.000380437266758
Actinobacillus	0.000916317329083	0	0.000970344057363	0.008890868408034	0	0	0	0	0	0.0015556034477	0	0	0	0.00115771213816	0	0	0	0	0	0	0	0	0.0015424260602	0.000860342272664	0.000759750313674	0	0	0	0	0	0.00263001871143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000354494402002	0	0	0	0.00202835073523	0	0	0	0	0	0.000447698464242	0	0.000527665990706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145828069506	0	0	0	0	0	0	0	0.000415985983217	0	0	0	0	0.000852688397472	0	0	0	0	0	0	0	0.000502090309054	0	0	0	0	0	0	0	0	0	0	0.00331397327285	0	0	0	0	0	0	0.00177631615569	0.00377614342892	0	0	0.000811433632427	0	0	0	0	0	0	0.002913815963866	0.000729836653142	0	0	0	0	0	0	0	0.00260879739783	0	0.00141247625206	0	0.00036233684867	0.009354098565801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000717525844395	0	0	0	0.000133299070358	0	0	0	0.000273042242266	0	0	0.00139512464701	0	0	0	0	0	0	0	0.00074880594064	0.000335693294214	0	0	0	0	0.001196794048254	0	0	0	0	0	0.00101887174352	0.0009445458237629	0	0	0	0.000922041988708	0.000605650390547	0.000436337723388	0	0.000691759711128	0	0	0.000281089289877	0	0	0	0	0	0	0	0	0	0	0.00107347901426	0	0	0	0.000307353908623	0	0.00301349113998	0	0	0	0	0	0	0.000550774804113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002954351487425	0	0	0	0	0	0	0	0	0.000482186759546	0.0063882394143	0.000613725096011	0	0	0	0.00365775075818	0	0	0	0.0021102403977	0	0.00066887009669	0	0	0	0	0	0.00186882779674	0	0	0	0	0	0	0.000724382676356	0	0	0	0	0
Actinoplanes	0	0	0.000251461095083	0	0.000163322834311	0	0.000255204998013	0	0	0	0	0	0.000642640581703	0.00101725201417	0	0	0.000193275928203	0.000465771113094	0.00163955350451	0.00279693400729	0	0.000200040423081	0	0	0.00159534614551	0.000113919840267	0	0	0	0	0.000606265685154	0	0.000136411480818	0.00132281630338	0.000111059703017	0	0.000580033532783	0.000304693855344	0	0.00119622909353	0.00225509435988	0	0.00169127139735	0	0	0.000100011473648	0	0.000369308017356	0.00026047355397	0.000305153473758	0.001307481394057	0.00157655899949	0	0	0.000188542307568	0	0	0	0	0.000134071590165	0.000167850780639	0.000355883328328	0.001449240318817	0	0	0.000352533921222	0	0	0	0.000875168803322	0.000412303777612	0	0.000243606753702	0.00290614902456	0.000191675163973	0.000210962046364	0.000354763720113	0	0.00017927303543	0	0	0	0	0	0	0	0	8.10817553483e-05	0	0	0	7.03549748914e-05	0.000381113094522	0	0	0	0	0	0	0	0	0	0	0	0	0.001295827720143	0	0.000140454903756	0.000263843846356	0	0	0	0	0.000204332403457	0.00284303682041	0.00014126021885	0.000645626135407	0.000138662069768	0	0.00565927670387	0.0024251349532	0	0.003976527578874	0	0.000245515035051	0	0	0.0001370094188703	0.000872898877077	0	0	0	0	0	0.000238387527126	0.000650726607664	0	0	0.00134793279053	0.00171235665796	0.00218048508254	0.001177038750934	0.000485296443661	0	0	0.00045843533676	0	0	0	0	0.00024546725364	0	0	0	0	0	0.00104414918555	0.000121746222906	0.00223767014564	9.34634012289e-05	0.000193855085243	0.000859278507436	0	0.000655586541093	0.000144486768706	0.000772848027454	0.000190764235085	0	0.002316009334544	0.000383636348246	0	0.0004622634170815	0	0	0	3.54063130632e-05	0.000403403865108	0	0	0	0	0	0	0.000122704595432	0	0.000328682025389	0.000137282153832	0.000110280876276	0	4.40561683029e-05	0	0.00049388174648	0	8.37675884595e-05	0.000654623374946	4.07225953345e-05	0	0	0	0	0.000947388222817	0	0	0	9.41833634148e-05	0.00111867350744	0.00167253268703	0	0	0	9.79671006119e-05	0	0	0	0	0	0	0	0	0	0.000218114723579	0.000565044130738	0	9.62328267597e-05	0	0.000391289214069	0.000118736539525	0.000410828864368	0.000613218000104	0	0	0	0.000656975380279	0	0	0	0.000152251607805	0	0	0.000521512403137	0	8.15317432949e-05	0.000342105167834	0.000838233352484	0.000153116908936	0.000155481066399	0	0.000409826555214	0	0.000442447215253	0.000118068109731	0.0001845288387196	0	0	4.42561333583e-05	0.0001421756804	7.36832539385e-05	0.000109375998499	0.001683964177642	0	0	0.000104037562525	0.000462582802723	0	0	0.001424470922505	0.00126564813006	0	0	0.000789677429753	0	0.0002022051680381	0.000698763814148	0	0	0	0.00135536982663	0	0.000122397828967	0	0.00016965306314	0	0	0.000605005373573	0.000155789893078	0	0	5.96476129951e-05	0	0	0.000649208835391	0	0	0	0.00179236548429	0	0	0	0.000597120875167	0	0.001589899144415	0	0	0.000571179070462	0	0.000145842548948	0	0	0.000624177280605
Actinosynnema	0	0	0.000548803702751	0	0	0	0	0	0	0.00274443489831	0	0	0	0.000162794321458	0	0.00029914882101	0	0.000335942912773	0.000204075945762	0	0	0	0.000453531169734	0	0	0	0	5.40876046069e-05	0.00176680897608	0	0.000226386469378	0	0.000458438319257	0.000100504721876	0	0	0	0	0	0	0	0	0	0	0	0.000112036248979	0.00214075356648	0	0	0	0	0.00128444722048	0	0	0	0	0	0	0.000811158543458	0.000142610572498	0	0	0	0	0	0	0	0.000310307223366	0	0.000980393812541	0.00112479546656	0.000448770393685	0.000136448278958	0.000295960620416	0.000214721027605	0.000805728282763	0.000377358522892	0.000399318137902	0	0	0.000519467466135	0	0.000254755004428	0	0	0	0	8.62458298217e-05	0	0	0	0	0.000405386081637	0	8.8407522438e-05	0	0	0.000507342359616	0	0	0	0	0	0	0	0.00172363110253	0.000151266065745	0	0	0	0.000483061003346	0	0	0	0.000232623772746	0	0	0	0	0.00311466655322	0.00128979556233	0.000374952754384	0	0.00122938744525	0	0	0	0	0	0	0	0	0	7.10362440219e-05	0	0.000364483021668	0	0.000466261892062	0	0	0	0	0	0.000152685120287	0	0	0	0	0.00053270318447	0	0.000130550497416	0	0.000399368514228	8.48624845861e-05	0	0	0.000974742812465	0	0.0016564668186	0	0	0.000385037185394	0	0	0	0	0.00106850287065	0	0.0002540453542	0	0	9.93438529053e-05	0.000651322693635	0	0.000364372208081	0	0	0	0	0	0	0.00043522758162	0	0	0	0.000174807846138	0	0.000123540382532	0.000631770287237	0	0	0.000237112758723	0.000164625941888	0.000980129951874	0	0	0.000509494000638	0.000564801406898	0	0	0.000151613779813	0	0	4.803610279e-05	0.000300545626999	0.000125317605105	0	0	0	0	0	0	0	0.000339654119758	0	0.000384821919917	0.00054585050801	0	0	0	6.10848800279e-05	0	0.000298687244118	0.000323409841257	0	0	0.00079807622185	0	0	0	0	0	0.000183991532654	0	0	6.49018358341e-05	0	0	6.06660600699e-05	0.000584215903558	0	0	0	0	0.000428816902369	0	0.000429514639827	0.000114775406019	0	0	0	0.000532374411613	0	0	4.70747941974e-05	0	0	0	0.00057340699371	0	0	0	0	0.000430061721432	0	0	0.00314126611836	0	0	0.00132693520912	0.000109376878147	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000994272648536	0	0	6.6819281596e-05	0.000254303066187	0.000113848434965	0	0	0	0	0	0.000566517930365	0	0	0.000635151337824	0	0.0002197124756	0	0	0	0	0.000653511103462	0	0.000191495151202	0
Acutodesmus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407021223846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00502453133421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0971905923286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104912777461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00555136622782	0	0	0	0	0.0170097627189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00633455737504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00738153041817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Advenella	0	0	0	0	0	0	0	0	0	0.00170562939899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000658828817659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000339102502143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000377913000891	0	0	0	0.000896770783283	0	0	0	0.000234139412392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00199218051433	0	0	0	0	0	0	0	0.000679357288445	0	0	0.000299375060054	0	0	0	0	0.000153019216588	0	0	0	0	0.000230336061392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000233649621213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124073827768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aequorivita	0	0	0	0	0	0	0	0	0	0	0	0	0.00160145190897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109234723365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000192275421037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272563555086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320577364779	0	0	0	0	0	0
Aerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006592728315	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00700292019755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00792976405224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075582197618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000803393693756	0	0	0	0	0.00335150178026	0.00203643054302	0	0	0	0	0	0.00709309376129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00308632138639	0	0	0	0	0	0	0	0	0.000968951986216	0	0	0	0	0	0	0.00240777351397	0	0	0	0	0	0.000735435328346	0.00323218850662	0	0	0	0	0.00123657800076	0	0	0	0	0	0	0	0	0	0.00513286733662	0.00164139206581	0	0.00293461448857	0.00076306627341	0	0	0	0	0	0	0.00100693361088	0	0	0.0102377360367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195616298305	0	0.00250618563318	0	0.00317850622029	0	0	0	0	0	0	0	0	0	0	0.0019854033176	0	0	0.0050852830087	0	0	0	0	0	0	0	0	0	0	0.000357241775224	0	0	0	0.00118387610823	0.000427288846746	0.00306935629015	0	0	0.000346414042016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00475904166465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599549457901	0	0	0	0	0	0.0138680926004	0	0	0	0	0	0	0	0	0	0.00108472996917	0	0	0	0	0.0136621757328	0
