genus	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	0	0	0	0	0	0	0	0	0	0	23.43527	0	1.3846	0	0	0	0	0	0	1.03304	0	0	0.58766	3.00126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68822	0	0	0.27659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68694	0	0	0	7.93156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.63282	0	0	0	0	0	0	0	0	0	5.88947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.93565	0	2.63736	0	0	0	0	0	0	1.23432	0	0	1.53603	3.56776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07583	0	0	0.60324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05846	1.08681	0	0	0	11.44404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6612	0	0	0.01137	0	0	0	0	0	0	7.56757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6471	0	0	0	0	0	0	0	0	11.87688	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	2.19779	7.20242	2.22602	2.3591	1.61826	0	1.74846	0	0	4.93916	1.42364	1.44083	1.10676	0.37925	5.18873	1.38898	0.91003	7.78108	3.0797	0.85921	2.05956	2.27773	2.37268	0.99553	2.34662	0.89028	0	0	1.95139	0	2.29314	1.96567	0.14173	2.27602	2.54851	26.39403	1.23196	4.38511	0	16.33731	0.30439	10.27339	2.20902	0.16972	0	2.58974	3.55446	1.12272	0.54895	0	2.3099	1.62973	0.43946	1.25208	1.38229	0	0	1.44557	1.07746	2.85663	19.33338	1.73959	0.94674	0	0.32816	0.14129	0	3.45069	0	0.31075	1.63269	0.33479	0.85929	0.58267	0.79705	0.24741	3.49313	0.5408	1.3833	3.40462	1.40004	1.05368	2.91486	0.43914	0.01315	0.0574	0.70584	0.28597	2.44014	0.47433	0.96503	3.34091	4.44862	1.00656	0	1.82367	0.79829	2.29503	0.37702	0.66415	0.3002	0	0	5.15506	4.27987	0.46982	3.89171	0.82769	1.36143	0.64104	0.04591	0	1.07332	0.31854	1.63219	0.66336	6.51642	0.83883	1.1406	2.54112	0.49677	0.27901	1.47793	24.82149	2.36858	2.20943	0	0.06197	1.33545	3.26659	0	0	0	0	1.24694	0.85494	0	1.34288	0.20331	0	0	0.41257	0	0	0	0.20508	0	7.47946	2.53179	3.06246	2.51514	0	2.14793	0	0	4.61434	3.22133	1.72277	1.11446	0.62458	4.01337	1.64635	1.28037	10.04777	3.27961	2.05682	2.13943	2.80609	8.35859	1.43196	3.01395	0.9329	0	0.03621	2.75342	0	2.24954	1.75658	0.1037	2.79916	2.9416	28.36359	0.9546	4.45605	0	17.29555	9.59113	10.52219	3.38074	0.36411	0	2.72976	4.37785	1.35268	1.0776	0	2.78351	1.61115	0.43206	1.3782	1.64562	0	0	1.92612	1.03044	3.87452	20.5294	2.03045	1.67122	0	0.71866	0.41643	0	4.87938	0.23162	1.0584	1.78085	11.70259	1.52819	0.85411	0.743	4.69174	0.38556	1.70517	3.77529	2.23436	1.13577	0.5145	0.02708	0.27371	1.03632	3.88936	3.36896	0.6856	1.3219	4.69356	5.20697	0.94487	0	2.94287	1.23804	2.49936	0.30874	1.38669	3.56156	0	0	5.45813	4.08499	0.80961	6.68279	1.52712	1.56201	0.74657	0.18903	0	1.78971	0.19858	2.09926	0.69533	6.29126	1.28895	1.63721	3.14742	1.23527	0.35973	1.84998	26.27101	2.72146	3.0044	0	0.19446	1.30906	4.58525	0.08221	0	5.90005	0	1.43655	0.94221	0.03703	2.60947	0.23821	0	0	0.97396	0	0	0.1923	0.25268	0.23922	0.34313	0	3.58291	0	0.383	1.25788	0	0.92468	0.18379	1.02006	0	5.8114	0.32173	1.25096	1.50886	0.0791	1.51281	1.09428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	7.02812	5.99759	1.0404	2.2641	3.89512	0.98947	8.99987	2.83105	2.29666	12.75767	7.27994	2.13368	0.85832	3.8279	3.81741	2.20518	21.40496	9.03694	3.11228	0.75973	3.91057	3.41378	1.28743	0.83667	2.45773	2.68295	0	0.93064	6.1567	0.73976	7.10337	7.16014	11.82056	4.72933	2.75447	1.2613	2.59528	2.9982	0.24776	1.00247	3.63402	4.77001	5.8804	8.31312	0.10094	4.07188	3.70052	0	12.52417	0.22857	4.78325	2.3992	3.21389	0.85037	4.25259	0.51324	0.15637	3.22703	1.63775	0.97481	2.19941	6.14486	1.23576	5.29239	2.50508	1.20037	5.27079	2.6106	1.56073	0.92427	0.64333	1.76289	0.76181	0	0.75842	0.53938	0.64664	0.48287	0.28869	7.21931	3.91012	2.6974	2.96293	2.0592	1.01913	2.96269	5.14773	1.58238	2.8944	1.85174	2.29782	2.57104	1.21074	0.88539	6.52706	0	2.26903	5.57292	1.04043	1.51216	3.21268	0.2623	0.32293	3.23482	6.19361	0.95495	0.75357	1.78719	4.3613	0.80361	0.34289	1.76604	3.8188	0.49119	0.76504	2.64034	6.37676	10.04865	0.15411	0.66353	0.65279	0.69266	0.53316	1.30083	1.65694	1.72081	0	0.34381	0.17137	3.19534	0.04399	4.85359	0.52269	0	4.58104	3.36415	2.93578	1.24145	0.27667	0	0	1.28614	3.39255	0.57151	0.59805	0.42762	1.90133	6.05875	1.20136	2.17885	4.8949	3.47793	13.06451	0	4.13917	14.23565	7.00457	2.87142	1.11548	4.16621	3.59389	2.36784	23.69779	10.55991	3.29127	0.88567	4.42598	3.97958	2.30227	2.00216	3.08532	3.31464	0	1.04271	4.94927	1.36908	7.67103	6.89046	11.56819	6.19711	2.47376	1.05739	3.26022	2.83221	0.397	2.2049	4.84478	5.92409	6.63768	11.44971	0	4.55945	2.91165	0.58924	14.13963	0.42851	5.35715	3.01949	4.08596	1.55082	4.56215	0.29738	0	4.41914	2.04043	2.36552	2.32316	5.86323	0.64107	6.31615	1.65303	1.2839	7.61452	3.19214	2.49972	2.27175	0.85838	2.84336	0.07217	0	1.63397	0.23351	1.09519	0.41913	8.91569	5.8145	1.56818	1.92349	0.95788	3.2432	6.38098	2.24379	2.26141	2.53301	3.64813	3.82975	1.54088	0.62109	8.05305	0.14827	1.0664	6.40167	1.87796	1.76126	3.73148	0.27483	1.16877	3.65701	6.16322	0.64973	1.85249	3.08518	5.19898	1.117	0.55755	2.84867	7.5703	0.44157	1.08447	1.9586	6.30049	12.61189	0.16635	0.88178	1.78225	1.01179	0.48389	2.33531	2.02026	1.20622	0	0.16584	0.34599	3.17891	0.88049	5.30293	0.64465	0	5.5211	4.53773	0.83355	2.08563	0.56616	0.07929	0	1.48668	5.0083	0.38812	0.86087	0.581	3.07947	1.1062	0.19216	0.48699	0.29631	0	1.30314	3.70409	1.6618	0.77581	1.33555	0.38993	0.4321	0.14736	1.49463	3.03958	4.55003	2.04522	0.68083
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	1.65338	2.18055	1.26346	0.71515	0.03913	0	0.62519	7.16122	0.57431	0.94341	0	0	0	1.34413	0.9564	0	0.43001	0.53459	0.11076	0.19336	0	2.99926	2.82051	0.48974	1.99077	0	3.41885	0.00626	1.25887	0	0.01297	5.2166	2.84028	2.38581	4.44058	0	0.63259	3.62519	0	0	0	0.45585	0	0.06928	1.94137	0	0.1816	1.16929	1.42561	0.30048	0.61707	0	0.42794	0	0	0.23337	4.42859	0.06931	9.46769	0.89127	0.0277	1.22703	0.50481	2.7032	1.26017	0	4.22617	0.19822	2.29125	1.12396	1.37429	0.39781	0.27308	0.19339	0.60155	0	0	0	0.50807	1.44501	0.70014	2.51189	8.95491	0.84072	0	1.42044	0.79864	0.23484	0	0.80873	0.41512	0.94229	2.8238	0.52285	1.07931	0.31264	0.17328	0.23763	0.77351	0	0	13.62664	6.81343	0.08178	0.70946	0.18385	1.83284	0.20114	0	0.69014	1.03741	3.81804	0.9898	1.1941	0.29843	0.75299	1.33314	0.66271	1.17203	0	0.52459	0.40347	1.75435	0.29188	2.97033	0	0.07774	0	0.66004	0	0	4.06946	0	0	0.41535	0.04746	0	0	0.51219	0.42439	0.5443	0.93764	0.63109	0	1.82031	0.24351	4.35972	2.51701	2.77282	0.81657	0.91265	0	2.61141	8.17168	1.3321	1.27176	0.08277	0.02924	0.16883	1.71738	0.67179	1.96652	1.05453	2.53464	0.26657	0.39024	0.75977	2.11019	1.89195	0.99448	2.93081	0.00724	6.12837	0.04618	0.82228	0.89748	0.36456	5.96013	3.57413	0.33113	10.71389	0.07971	0.33411	4.32838	17.88823	0.03196	0	0.80699	0.34784	0.29	1.04377	0.22007	0.66443	1.83543	1.06028	0.66367	0.70769	0	0.3405	0.49614	0.06509	0.498	5.85941	0.12848	11.37558	1.278	0.46565	2.28302	0.97579	1.95898	0.77761	0.45645	8.51243	1.47668	0.03109	2.39977	0	0.66858	0.37143	0.50456	0.21894	0.72633	0.28865	0.79007	2.4139	0.77538	2.92419	1.63954	0	3.15029	1.36963	0.17098	2.64848	2.35234	0.84238	0.96478	4.65856	1.29457	1.27083	0.43316	1.02359	0.39937	3.91086	0.18405	0.55336	20.50164	5.34436	0.86236	0.6881	0.56262	6.44033	0.08716	0	0.96419	1.65159	0.12072	2.53549	15.85123	2.15838	1.702	0.32254	1.73481	1.28741	0	0.02925	0	1.27316	1.51687	1.37725	0.16432	0.11079	0	1.82643	1.30372	0	0.82817	0	0	0.45374	0.17108	0.97535	0.5919	0.92193	0.20664	0.45279	0.30605	0.4969	0	0.75248	0.93336	5.67613	0	0	0	1.01319	0	0	1.69573	0.47178	0	0.37567	0.11633	0.04618	1.88364	0.65874	0	1.97114	0	0.51696
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	2.38731	2.67867	2.92315	3.49702	2.4759	3.47697	0.22565	0.29873	0	0.332	1.56847	0.69798	0.35243	1.40955	0	0.84827	0.96051	0.17666	0.64055	0	1.45382	7.92964	2.15713	4.23111	0.77624	0.55691	0	0.01327	1.87755	0.01001	1.42857	2.27446	0	0	2.21248	1.87631	0.88526	0.22583	0	0.34341	1.61104	0.28951	0.19512	0	0	0.23062	1.09848	0.79726	0.22182	0	0.15428	0.07565	0	0.32048	1.69493	0	0	0	0	3.97948	2.04977	1.42802	0	1.72433	0.35986	0.09919	0	0.11393	0.12951	0.42852	2.34162	4.78289	0.35381	0.88368	0.6823	0	1.01568	0.73749	1.5212	0	0.02997	3.29956	0.43405	0	0.25399	5.40439	0.0691	0.15511	2.30766	0.09956	1.29124	0.44008	1.14141	5.36136	0	2.05108	3.67736	0.25804	1.53343	0.21423	0.12552	0.16694	5.05732	0.69426	5.86677	3.92936	0.69408	0	0.0692	1.89719	0.1469	0.87256	0.43919	1.1595	0.23073	0.33743	0.27809	0.83861	0.11856	0.41843	9.28544	1.06291	2.364	0.65678	5.75234	2.43568	0	0.159	1.99461	3.34336	1.62653	1.06804	0.83168	0	2.34209	4.01037	0	0.41507	0.19831	0.49578	0	6.19268	0	0	8.07628	2.31559	5.43428	2.76612	2.9255	4.3468	3.68807	3.9694	0.38168	0.03056	0.01034	0.59224	0.34498	0.7728	0.40046	1.92793	0.13676	1.00025	1.17484	0.37483	0.40362	0.05	0.38699	8.65103	1.44885	3.80181	1.51918	0.95909	0	0.03373	1.56524	0.04055	1.24675	1.83027	0	0.01737	2.1081	1.89617	1.12908	0.26842	0	0.80327	0.82642	0.28942	0.31594	0	0	0.15973	1.00139	0.60324	0.47306	0	0.26878	0.33479	0	0.21917	1.79449	0	0	0.01108	0.05527	4.41133	2.02623	1.22829	0.08311	2.15032	0.25117	0.22332	0	0.29427	0.26871	0.40725	3.02574	7.28929	0.48582	1.43037	0	1.4684	0.93874	2.49078	0	0.18779	2.89679	0	0.154	5.9782	0.21527	0.30259	2.6846	0.05124	1.76413	0.49236	1.1263	6.40545	0.02111	3.43668	4.10049	0.3381	1.40549	0.09151	0.11822	0.57693	6.10206	0.5083	5.72858	3.35306	0.93979	0.11393	0.12275	2.18735	0.31702	1.43876	0.26755	1.09679	0.43256	0.05447	0.20364	1.07785	0.07403	0.48777	11.79919	1.46505	1.95011	0.66236	5.46108	2.66094	0.04257	0.37063	1.4541	4.22428	1.38576	1.26061	0.64737	0	3.08803	5.11728	0.14439	0.23293	0.39974	0.54159	0	6.48648	0.06561	0	7.18956	2.84563	5.15651	0.57434	2.85301	0	0.51631	2.47809	6.26655	1.2882	14.63199	0.13954	0.73547	3.05759	0	0.71009	2.84289	6.95341	1.18673	14.00035	0.11147
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31059	0	0	0.02237	1.70841	0	0	1.36893	0	0.24103	0	0	0	0	0	0.04401	0	0	0	0	0	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11706	0	0	0	0	0	0.69102	0	0	0.10843	0	0.04415	0.43624	1.31508	2.54106	0.62142	0.06087	0	0.12511	0.01587	0	0	0.95859	0	0	0	0.09564	0	0	0	0	0	0	0	0	0	0.28281	0	0	0	0	0	0.70072	0	0	0.54636	1.53502	0.02531	0	0	0	0	0.61673	0	0.75292	4.01268	0	0	0	0	0	0.20092	0.83518	0.17092	0.23419	0.14213	0	0	0	0.31435	0.35523	2.17344	0.1097	0	0	0.8573	0	1.36342	0	0	4.9596	0	1.48089	3.52583	0	0	0	0.62761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17107	0	0	0.02253	1.33534	0	0	0.75265	0	0.06797	0	0	0	0	0	0	0	0	0	0	0	0.01714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08705	0	0.00776	0	0	0	0.39717	0	0	0.13176	0	0	0.24854	0.91883	1.50265	0.11316	0	0.11004	0.03029	0	0	0.65586	0	0	0.18189	0	0	0	0	0	0	0	0	0	0.13945	0	0	0	0	0	0.44546	0	0	0.21553	0.8379	0.00996	0	0	0	0	0.24746	0.00697	0.39374	2.52714	0	0	0	0	0.01672	0.36819	0.35938	0.31218	0.13332	0.14038	0	0	0	0.26371	0.10851	1.12539	0.0661	0	0	0.59791	0	0.6887	0	0	2.23918	0	0.97911	1.66843	0	0	0	0.54025	1.10474	2.1175	0	0	0.55498	0	0	0	0	0.80518	1.17444	0	0	0.39945	0	0	0.01105	0.07404
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname	0	0	0.49319	0	0.08835	6.48369	0	0	0	1.27417	0	0	0	0	0	2.24975	0	0	0.53335	0	0	0	1.11316	0.188	0	0.90331	0	0	0	0	0	2.35819	0	1.5993	0	0	0	0.63841	0	0	0.81731	0.69689	1.56668	0	0	0	1.57149	0.39263	7.80899	0	3.00529	0	0	0	1.61268	0.21225	0	0	0.52211	0	0.58376	0	0	0	0	0	0	0.63826	0	0	0.73358	0	0	0	0	0	0	0	0	0	1.87479	0	0	0	0.3237	0.94888	0	0	0	0.6954	0	0	0.47815	0.18615	0	1.06615	0	0	0	0	0	0	0	0	0	0	0.65304	0	0	1.4323	0.02713	0	0.17446	0	0	0	0.02366	2.19023	0.15486	0	0	0	0	0	0	0	0	0	0.83658	0.92918	0	0.26943	0	0	0	2.69175	0	0	0	0	0	0	0	0	0	0	0	0	0.70656	0	0.58333	10.48188	0	0	0	0	0	0	0	0	1.2455	1.39385	0.33113	0.14488	1.0926	0	0.9794	0	0	0.57937	0	0.91379	1.62828	0	0	0	0	3.12485	0	0.74378	0	0	0	0	0	0.69069	2.4185	1.36626	1.98882	0	0	0	1.25417	0.62928	0.84436	0	4.17414	0.54187	0	0	1.1007	0.47277	0	0	1.70858	0	0.48493	0	0	0.68032	0	0.05554	0.4598	0.27313	0	0	0	0	0	0.04156	0	0	0.66656	0	0	0.62463	0.56424	0	1.3416	1.57186	0	0.60986	0	0.97262	0	0	1.03174	0.51051	0	0.65736	0	0	0.51954	0	0.11663	0	0	0	0	0.65417	2.69069	0	0.92452	1.74432	0.0752	0	0.56127	0	0.03599	0.29098	0.38617	1.4225	0.3954	0	0	0	0	0	0	0	0	0	0	0.44177	0	2.0184	0	0	0	1.7599	0.04526	0	0.0421	0	0	0	0.33779	0	0	0.73416	0	0	0	0	0	0	0	1.26837	0	0	0.25504	0	0	0	0	0.70382	1.29485	0.04393	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27824	0.12844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10842	0	0.16849	0	0	0.18461	0.31954	0.66969	0.16064	0	0	0	0.35959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26328	0	0	0	0	0	0	0.35545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	23.1952	5.1487	7.52016	2.70823	25.68737	0.51648	2.37365	4.1102	0.02773	20.80039	13.09034	12.10577	1.91423	7.34569	2.06085	13.12702	7.34505	3.75316	12.43039	1.00301	16.37946	18.31539	7.32503	9.40065	20.84752	10.95375	0	1.77451	7.52882	0.88486	7.75145	4.84608	0	10.3412	0	8.95884	4.52129	13.48601	2.17194	2.77858	11.77499	6.50343	2.6432	1.43249	0	6.23215	12.03757	1.11225	4.26211	0	2.60887	1.76248	0	0.42064	14.0148	0.14639	0	0.87205	1.54425	19.6382	4.56647	15.04701	0.50508	0.59347	0.76212	7.0061	0.59423	6.27785	0.98666	0.58758	7.39232	31.28363	3.26648	17.87356	17.20642	1.28353	1.99291	0.77229	7.93772	0.76778	1.31016	6.61679	1.51898	0	0.24498	8.67444	0	2.45477	21.87954	0.29055	3.7303	2.29321	18.47443	0	2.09904	1.92384	22.56598	1.11618	3.80054	10.58029	7.85297	0.69089	0	11.07109	0.93581	6.2996	16.28288	4.88092	2.82383	5.28553	0.06012	5.53381	1.1631	12.06663	6.97107	10.29878	1.35471	1.67138	6.77804	8.68135	14.84961	10.56303	13.83355	9.13058	17.28516	10.39547	0	1.33325	20.02077	14.99697	10.76612	9.05557	10.02222	0.02558	16.15473	0.71611	0.17363	2.95488	13.87021	12.28528	16.28421	25.406	1.36976	0	2.9053	10.46742	8.21114	3.46425	6.26721	2.28246	23.14906	0.33537	2.02238	3.34209	0.05708	17.17562	6.59394	9.67889	0.82898	5.76004	1.16166	9.65985	3.86511	2.60173	8.71405	0.92871	7.86798	14.75907	5.79648	6.1443	16.32951	8.09693	0	1.78862	5.57107	0.91096	4.66497	1.96123	0	7.46861	0	7.4267	2.78984	10.07186	1.78817	2.41998	7.5417	5.01597	1.45223	1.14818	0	4.08262	9.98311	0.73898	3.25841	0	1.95032	1.11803	0.06125	0.19938	11.27902	0.112	0	0.82509	1.1419	16.18698	3.42666	7.59392	0.366	0.38237	0.44948	5.6629	0.24245	3.41889	0.81836	0.47403	4.93083	17.17858	2.80175	13.04584	1.33559	1.36376	0.77975	4.89386	0.78457	1.10425	4.78361	0	0.12312	6.21179	0	2.22699	15.12878	0.23719	3.08175	2.0876	8.72848	0.0549	1.59483	1.45515	15.71292	0.93025	3.01143	7.01743	6.15668	0.72017	0	8.55925	0.62748	3.9699	9.81437	3.96816	2.23299	3.43523	0	4.5376	0.87767	7.87356	5.29399	7.79042	0.96303	1.2078	5.27353	7.484	13.61307	7.81145	11.16288	5.78591	11.81595	8.27257	0	1.1422	15.84255	9.47758	6.44759	6.05248	5.22387	0.03828	11.62516	0.42655	0.16238	2.06504	9.67297	6.47081	9.48964	22.72229	1.00616	0	2.16891	5.39628	6.71399	9.17178	8.3958	0	25.15569	10.73686	21.61471	3.2229	16.8935	1.30011	6.44638	5.02552	0	16.7239	7.44021	14.87756	3.15426	9.9897	0.89855
