NormalizedPercentage	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
taxid:1004787|Alteromonas_macleodii_str._'Balearic_Sea_AD45'	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187276076336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043542908522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000375739386278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1004951|Streptococcus_suis_ST1	0	0	0	0	0	0.000547213589922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106537957154	0.000701783837835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000615215415756	0	0	0	0	0.000382359027843	0	0	0	0	0	0	0	0.000331982399129	0	0	0	0	0	0	0	0.000970891407155	0	0	0	0	0	0	0	0	0.000305257750028	0.00052119311943	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000494852051782	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000758872270639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1004952|Streptococcus_suis_D12	0	0	0	0	0	0.000509930376349	0	0.000437650253637	0	0	0.000512797628085	0	0	0	0	0	0	0.000823056347893	0	0	0	0	0	0	0.00051170112519	0	0	0	0	0	0.00393228094702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00094426667544	0	0.000259245368051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001539929475	0.000357698972421	0	0	0	0.00130793862994	0	0	0	0	0	0	0.000569943820507	0	0.000425397569166	0	0	0	0	0	0.000643995460893	0	0	0.000808395265811	0	0.00161836341735	0	0	0	0	0	0.0007126156461	0	0	0	0	0	0	0	0	0	0	0	0	0.000342869213771	0.000835447671101	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000926499882412	0	0	0	0	0	0	0	0	0	0	0	0	0.000301019757556	0.00030425923377	0	0	0	0	0	0	0	0	0	0	0.0029698406672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000634322675345	0	0	0	0	0	0	0.00149075902314	0	0	0	0	0	0	0	0	0	0	0
taxid:1005041|Streptococcus_suis_SS12	0	0	0	0.000513712414838	0.000260204821317	0.000530891386223	0	0	0	0	0	0.0005135527572	0	0	0	0	0	0	0.000635684785559	0	0	0	0	0	0	0	0	0	0.000328378658956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00058657427876	0	0	0	0.000600067128352	0	0	0	0.00101659343442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059337172087	0	0	0.000367455198566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000266632226097	0.000499467276111	0	0	0	0	0	0	0.00084221718807	0.000356963069144	0	0	0	0	0	0	0.000539098073018	0	0	0	0	0	0.000505647050366	0	0	0	0	0	0	0	0	0	0.000925332140249	0	0	0	0	0	0	0	0	0.000712250619664	0	0	0	0	0	0	0	0	0	0	0.000653676006876	0	0	0	0	0	0	0	0	0	0	0	0	0.00135027534524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000953789068145	0	0	0	0.000601358573601	0	0	0	0.00164717193825	0.000720051641275	0	0	0
taxid:1005042|Streptococcus_suis_D9	0	0	0	0	0.000751654039283	0.000511195568751	0	0	0	0	0	0	0	0.000508178093955	0	0	0	0.000825098439687	0	0.0013792699061	0	0	0	0.000310408054355	0	0	0	0	0	0.00113545082733	0	0	0	0.000720820244474	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259888583841	0	0	0	0	0	0	0.000577804923807	0	0.0025382789204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000425506587008	0	0	0	0	0	0	0	0	0	0	0	0.000405594687994	0	0	0	0.00520948507332	0	0.00107157558386	0	0	0	0.000256740297553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103819558275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000462280507497	0	0.000305014133827	0.00161095268916	0	0	0	0	0.00290286186206	0	0	0	0	0	0	0	0	0.000806754081246	0	0	0	0	0	0	0.00244614073394	0	0	0.00185756569792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000404869899988	0	0	0	0.00149445775747	0	0	0	0	0.000548303310603	0	0	0	0	0	0
taxid:1005048|Collimonas_fungivorans_Ter331	0	0	0	0	0	0	0	0	0	0	0.000215826005672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121051042862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000205485071084	0	0	0.000245032615035	0.000158092597733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455837728745	0	0	0	0	0	0.000887555352626	0	0	0	0	0	0	0	0	0	0.00122692766628	0	0	0	0	0	0	0	0	0	0	0.00117227698631	0	0	0	0.000683024184311	0.000340476443971	0	0	0.00351189123636	0	0	0	0	0	0.000296536535102	0	0	0	0	0	0.000889664878254	0	0	0.000182187830979	0	0	0	0	0	0	0.000725786745067	0	0.000187352433259	0	0.000633465214576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264256400229	0	0	0	0	0	0	0	0	0	0	0.000259958783809	0	0	0	0	0	0.000339239526732	0	0	0	0.00496585931398	0	0.000680196810829	0.000378792003567	0	0.00240276065345	0.00084126283514	0	0	0	0	0	0	0	0	0	0.00536586434311	0	0	0	0.000291089550023	0	0	0
taxid:1005057|Buchnera_aphidicola_str._Ua_(Uroleucon_ambrosiae)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00281036090374	0	0	0	0	0	0.00138967608022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098891517565	0	0	0	0	0	0	0	0	0	0	0.00308987695512	0	0	0	0	0	0	0	0	0	0	0	0	0.00774851349297	0	0	0	0	0	0	0	0	0.00203509769939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249464473251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1005058|Gallibacterium_anatis_UMN179	0	0	0	0	0	0.000413196237263	0	0	0	0	0	0	0	0	0.000440212402099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000458888963569	0	0	0	0	0	0.00054941745948	0	0	0	0	0	0	0	0.000886144637683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000843236107916	0	0	0	0	0	0	0	0	0.00115937293664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219933505097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115204251099	0	0	0	0.000698661393569	0	0	0	0	0.000246541050263	0	0	0	0	0	0	0	0	0.000404198980773	0	0	0.000573017871936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000563687445688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1005090|Buchnera_aphidicola_str._Ak_(Acyrthosiphon_kondoi)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00270164179857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00268948408974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00239813914041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00374581839789	0	0	0	0	0	0	0	0	0	0
taxid:1006007|Bacillus_megaterium_WSH-002	0	0	0	0	0	0.00109669342978	0	0.00188248506058	0.0540530078492	0	0	0	0	0.00283457171435	0	0	0	0.000354024992798	0.000262634258467	0	0	0	0	0	0	0.0012531035997	0.0039430016108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00141118758741	0	0	0	0	0.000979319572844	0	0	0	0	0	0	0	0	0	0	0	0.000207811485285	0	0	0	0	0	0	0	0.000153858695653	0	0.000401076528796	0	0.00196906369571	0	0	0	0	0	0	0.000490305086565	0.000547716342034	0	0	0	0	0	0.00518211460317	0	0	0	0	0	0	0.000246595741329	0	0	0	0	0	0	0	0	0	0	0	0	0.000798407618451	0	0	0	0	0	0.00179677464673	0	0	0	0	0	0	0	0	0	0	0	0.00229799839872	0	0	0	0	0.00161188326621	0	0	0	0	0	0	0	0	0	0	0.00248657591072	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000270067362384	0	0	0.000260669913298	0	0	0	0	0	0	0.00356661257699	0	0.000141110075872	0.000836802859089	0	0	0	0	0	0.000308656001479	0.00658294039128	0	0	0	0	0	0	0	0.00247580355656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1006551|Klebsiella_oxytoca_KCTC_1686	0	0	0	0	0	0.00428579161205	0	0	0.00421290188703	0	0	0	0	0	0	0	0.000272897942043	0	0	0	0	0.000369180103919	0	0	0	0.0118877183517	0	0	0	0	0.000478978054129	0	0	0	0.034405795789	0	0	0	0.0002264674742	0.0117632509171	0	0.000179188114054	0.00183165759925	0	0	0	0.00109911049512	0	0	0.00206522698097	0.0146176951197	0	0.0592062754592	0.000487090008469	0	0	0.00385517622843	0	0.001427265695	0.000760546981833	0	0	0	0.000244439998617	0	0.000166519492579	0.000258240301326	0	0	0.00284542363848	0	0	0	0	0	0.0110429425189	0	0.0205743956726	0	0	0	0	0.0001289739294	0	0.0231180536717	0	0	0.000705986492811	0	0	0	0	0	0.001466464619	0	0.00259015265807	0	0.000196976431326	0	0	0.00117156982906	0.0108737612069	9.35858467611e-05	0.00157778231775	0	0	0	0	0	0	0	0.000626456366083	0	0.000277193433289	0	0	0	0.00331681829168	0	0.447211118778	0.000255528104843	0	0	0	0	0	0	0.000192132504048	0	0.00492974056685	0	0.0426019240689	0.000294025171088	0	0	0.00472612127149	0	0	0	0	0	0	0	0	0	0	0	0.00203616233544	0	0	0.000179101099725	0	0.00490985452945	0	0.000229435216839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000328878412784	0.000433270553587	0	0	0	0	0	0	0	0	0	0.000338344123488	0	0	0	0	0	0	0.000281289908303	0.00142222742151	0
taxid:1007064|Streptococcus_suis_ST3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000584574444087	0	0	0	0	0.000493485998252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00083042893235	0.000729591907033	0	0	0	0	0	0	0	0	0	0	0	0.0002789549239	0	0	0.000606249294098	0	0	0	0	0	0	0	0	0.00111976463332	0	0.000626453955073	0	0	0	0	0	0	0.00307914900485	0	0	0	0	0	0	0	0	0	0	0	0.00228361622976	0.000457739119607	0	0	0	0	0	0	0	0	0	0	0	0.00246754019424	0	0	0	0	0.000383396711814	0	0	0	0	0	0	0	0.000332883365994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000517086077856	0	0	0.00104521517035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000323905280132	0.000654782085714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000684512080642	0	0	0	0	0	0	0	0.000434750270194	0	0	0	0	0	0.00173829031613	0	0	0	0.00106939762121	0	0	0	0	0.00647381645724	0	0	0	0	0	0
taxid:1007105|Pusillimonas_sp._T7-7	0	0	0	0.000274455603316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175439332118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184929826048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000449645858165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288018125712	0	0	0	0	0	0	0	0	0	0	0.000416875204547	0	0	0	0	0	0	0.000682115335286	0	0	0	0	0	0	0	0	0	0	0	0	0.000277457568101	0	0	0	0	0	0	0	0	0	0.000258042814491	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00199566303046	0	0.00743774259387	0	0	0	0	0	0.00138973113255	0	0	0	0.00223568054266	0.000509570620785	0.000829190432734	0	0	0.000321281373313	0.000295472806641	0	0	0	0	0	0	0
taxid:1008297|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000823320207317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000352059892802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1008459|Taylorella_asinigenitalis_MCE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000470765992653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049015746563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108364586325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:100901|Wolbachia_endosymbiont_of_Onchocerca_ochengi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124604475413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013064287099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1009464|Gardnerella_vaginalis_HMP9231	0	0	0	0	0	0	0	0	0	0	0.000648395689343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064031188113	0	0	0	0	0	0	0	0.000857336064571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00790025183448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000814285905259	0	0	0	0.000513793198446	0.000511576012704	0	0	0	0.0156686310267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000589392395094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00532864942277	0	0	0	0	0	0	0	0	0	0	0	0.0150205990136	0	0	0	0	0	0	0.00243307157853	0	0	0	0.00102843796219	0	0.00667192335981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000802055364185	0.000631841369406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1009846|Burkholderia_cepacia_GG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184578459893	0	0.000522335741578	0	0	0	0	0.000189931061563	0	0	0	0	0	0	0.000260507662197	0	0.00021671758299	0	0	0	0.000131638285385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000988814475947	0	0	0	0	0.000677395414128	0	0	0	0	0	0	0	0	0.000220748838471	0.000561139945405	0.000228921495609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109150268594	0	0	0	0	0	0.000674662092389	0	0.00012027252086	0	0	0	0	0	0	0	0	0	0.00119230976337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00227674673794	0	0.000311315279026	0	0	0	0.000242004947022	0	0	0.000198582382043	0	0	0	0	0	0	0.000238706227274	0	0	0	0	0	0	0	0	0	0.000823656819588	0.00055094398256	0	0	0	0.00153227474209	0	0	0	0	0	0.000242220796481	0.000234819383674	0	0	0	0	0	0.00214117070317	0	0.00017662826357	0	0	0	0	0.000167736372979	0	0	0	0	0	0	0	0	0	0	0
taxid:1010840|Streptococcus_pyogenes_MGAS1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139468195362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:101510|Rhodococcus_jostii_RHA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034216234307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161778942406	0	0	0	0	0	9.92163813602e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149954018305	0	0	0	0.00014057821929	0.000109848396822	0	0	0	0	0	0	0.000153792522557	0	0.000138590045252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.80360739512e-05	0	0	0	0.000546183436206	0.000257977855073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193995870259	0	0	0	0	0	0	0	0.000153925032478	0	0	0	0	0	0	0	0	0	0	0	0.000543197099607	0	0	0	0.00010437972489	0	0	0	0	0	0	0	0	0	0	0	0	0.000884220472502	0.000645805258337	0.00015651793213	0.000176976906921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259791114529	9.72983377883e-05	0
taxid:101570|Enterobacteria_phage_ES18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147129496814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0330998262284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
